1372,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-09-27 00:00:00,9
2019-09-27 00:07:00,1
2019-09-27 00:10:00,9
2019-09-27 00:17:00,1
2019-09-27 00:20:00,8
2019-09-27 00:27:00,1
2019-09-27 00:30:00,8
2019-09-27 00:37:00,1
2019-09-27 00:40:00,8
2019-09-27 00:47:00,2
2019-09-27 00:50:00,8
2019-09-27 00:57:00,2
2019-09-27 01:00:00,8
2019-09-27 01:07:00,1
2019-09-27 01:10:00,9
2019-09-27 01:17:00,1
2019-09-27 01:20:00,9
2019-09-27 01:27:00,1
2019-09-27 01:30:00,8
2019-09-27 01:37:00,1
2019-09-27 01:40:00,9
2019-09-27 01:47:00,1
2019-09-27 01:50:00,8
2019-09-27 01:57:00,1
2019-09-27 02:00:00,8
2019-09-27 02:07:00,3
2019-09-27 02:10:00,8
2019-09-27 02:17:00,1
2019-09-27 02:20:00,8
2019-09-27 02:27:00,1
2019-09-27 02:30:00,8
2019-09-27 02:37:00,1
2019-09-27 02:40:00,8
2019-09-27 02:47:00,1
2019-09-27 02:50:00,8
2019-09-27 02:57:00,1
2019-09-27 03:00:00,8
2019-09-27 03:07:00,1
2019-09-27 03:10:00,8
2019-09-27 03:17:00,1
2019-09-27 03:20:00,9
2019-09-27 03:27:00,1
2019-09-27 03:30:00,8
2019-09-27 03:37:00,1
2019-09-27 03:40:00,8
2019-09-27 03:47:00,1
2019-09-27 03:50:00,8
2019-09-27 03:57:00,1
2019-09-27 04:00:00,9
2019-09-27 04:07:00,1
2019-09-27 04:10:00,8
2019-09-27 04:17:00,2
2019-09-27 04:20:00,8
2019-09-27 04:27:00,1
2019-09-27 04:30:00,8
2019-09-27 04:37:00,1
2019-09-27 04:40:00,8
