1,"SELECT TOP # s.SpecObjID, s.z, L.sigma, L.height, dbo.fCosmoDl(s.z) FROM SpecObj as s   JOIN SpecLine as L    ON s.specObjID = L.specObjID  WHERE s.specClass = # AND L.lineID = #"
2019-09-27 12:46:00,1
