5,"SELECT TOP # s.SpecObjID, s.z  FROM SpecObj as s   JOIN SpecLine as L ON s.specObjID = L.specObjID        WHERE s.specClass = #"
2019-09-27 08:42:00,1
2019-09-27 10:00:00,1
2019-09-27 10:01:00,2
2019-09-27 11:00:00,1
