297,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-09-27 00:02:00,9
2019-09-27 00:04:00,9
2019-09-27 00:05:00,9
2019-09-27 00:45:00,1
2019-09-27 01:45:00,1
2019-09-27 02:45:00,1
2019-09-27 03:32:00,1
2019-09-27 03:40:00,1
2019-09-27 03:45:00,1
2019-09-27 04:07:00,1
2019-09-27 04:45:00,1
2019-09-27 05:45:00,1
2019-09-27 06:42:00,8
2019-09-27 06:43:00,1
2019-09-27 06:45:00,1
2019-09-27 07:27:00,1
2019-09-27 07:28:00,1
2019-09-27 07:37:00,1
2019-09-27 07:40:00,1
2019-09-27 07:44:00,1
2019-09-27 08:07:00,9
2019-09-27 08:09:00,6
2019-09-27 08:10:00,3
2019-09-27 08:11:00,9
2019-09-27 08:12:00,9
2019-09-27 08:15:00,9
2019-09-27 08:17:00,9
2019-09-27 08:18:00,9
2019-09-27 08:19:00,9
2019-09-27 08:21:00,9
2019-09-27 08:24:00,1
2019-09-27 08:25:00,8
2019-09-27 08:26:00,9
2019-09-27 08:30:00,9
2019-09-27 08:31:00,8
2019-09-27 08:32:00,1
2019-09-27 08:35:00,9
2019-09-27 08:36:00,9
2019-09-27 08:39:00,9
2019-09-27 08:40:00,9
2019-09-27 08:43:00,6
2019-09-27 08:44:00,3
2019-09-27 08:45:00,1
2019-09-27 08:46:00,9
2019-09-27 09:08:00,9
2019-09-27 09:45:00,1
2019-09-27 10:12:00,9
2019-09-27 10:45:00,1
2019-09-27 11:12:00,9
2019-09-27 11:45:00,1
2019-09-27 12:18:00,9
2019-09-27 12:21:00,9
2019-09-27 12:25:00,9
2019-09-27 12:46:00,1
2019-09-27 13:45:00,1
2019-09-27 14:45:00,1
2019-09-27 15:45:00,1
2019-09-27 16:27:00,9
2019-09-27 16:45:00,1
2019-09-27 17:45:00,1
2019-09-27 18:45:00,1
2019-09-27 19:45:00,1
