10,SELECT * FROM WISE_AGN_R9#_ptsrc_VIZIER8#_SDSSDR1#_#as
2019-09-27 15:36:00,1
2019-09-27 15:37:00,1
2019-09-27 15:38:00,1
2019-09-27 15:39:00,1
2019-09-27 15:40:00,1
2019-09-27 15:41:00,1
2019-09-27 15:42:00,1
2019-09-27 15:43:00,1
2019-09-27 15:44:00,1
2019-09-27 15:45:00,1
