104,select * from Field where fieldId=#
2019-09-27 00:04:00,1
2019-09-27 00:05:00,1
2019-09-27 00:24:00,2
2019-09-27 01:21:00,1
2019-09-27 01:22:00,1
2019-09-27 01:29:00,1
2019-09-27 01:43:00,1
2019-09-27 01:48:00,1
2019-09-27 01:50:00,1
2019-09-27 01:53:00,1
2019-09-27 02:00:00,1
2019-09-27 02:21:00,1
2019-09-27 02:32:00,1
2019-09-27 03:01:00,1
2019-09-27 03:08:00,1
2019-09-27 03:16:00,1
2019-09-27 03:27:00,1
2019-09-27 04:01:00,1
2019-09-27 04:12:00,2
2019-09-27 04:13:00,1
2019-09-27 04:17:00,1
2019-09-27 04:28:00,1
2019-09-27 04:29:00,1
2019-09-27 04:56:00,1
2019-09-27 05:12:00,1
2019-09-27 05:38:00,1
2019-09-27 06:16:00,1
2019-09-27 06:32:00,1
2019-09-27 06:37:00,1
2019-09-27 06:45:00,1
2019-09-27 06:50:00,1
2019-09-27 07:08:00,1
2019-09-27 07:20:00,2
2019-09-27 07:49:00,1
2019-09-27 07:51:00,1
2019-09-27 08:04:00,1
2019-09-27 08:39:00,1
2019-09-27 08:51:00,1
2019-09-27 09:03:00,1
2019-09-27 09:17:00,1
2019-09-27 09:26:00,1
2019-09-27 09:40:00,1
2019-09-27 09:45:00,2
2019-09-27 09:49:00,1
2019-09-27 10:33:00,1
2019-09-27 10:52:00,1
2019-09-27 11:07:00,1
2019-09-27 11:10:00,1
2019-09-27 12:06:00,1
2019-09-27 12:29:00,1
2019-09-27 12:42:00,1
2019-09-27 12:53:00,1
2019-09-27 13:35:00,1
2019-09-27 13:40:00,1
2019-09-27 14:16:00,1
2019-09-27 14:17:00,1
2019-09-27 15:15:00,5
2019-09-27 15:29:00,1
2019-09-27 15:32:00,1
2019-09-27 15:49:00,1
2019-09-27 16:04:00,1
2019-09-27 16:10:00,1
2019-09-27 16:22:00,1
2019-09-27 16:28:00,1
2019-09-27 16:30:00,1
2019-09-27 16:45:00,1
2019-09-27 17:16:00,6
2019-09-27 17:34:00,1
2019-09-27 17:37:00,1
2019-09-27 17:40:00,1
2019-09-27 17:47:00,1
2019-09-27 17:52:00,1
2019-09-27 18:47:00,1
2019-09-27 18:52:00,1
2019-09-27 19:04:00,1
2019-09-27 19:26:00,1
2019-09-27 19:29:00,1
2019-09-27 20:18:00,1
2019-09-27 20:33:00,1
2019-09-27 21:39:00,8
2019-09-27 22:23:00,1
2019-09-27 23:18:00,1
2019-09-27 23:51:00,1
2019-09-27 23:52:00,1
