1,"SELECT DISTINCT p.dered_r, p.dered_g, s.specObjID, s.ra, s.dec, s.class, s.z, s.zErr, s.zWarning FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-09-27 04:16:00,1
