326,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-09-27 00:00:00,2
2019-09-27 00:04:00,1
2019-09-27 00:07:00,1
2019-09-27 00:09:00,2
2019-09-27 00:13:00,2
2019-09-27 00:17:00,1
2019-09-27 00:20:00,1
2019-09-27 00:31:00,2
2019-09-27 00:44:00,1
2019-09-27 00:45:00,1
2019-09-27 00:48:00,1
2019-09-27 00:49:00,1
2019-09-27 00:51:00,1
2019-09-27 00:52:00,1
2019-09-27 00:56:00,2
2019-09-27 01:00:00,2
2019-09-27 01:03:00,1
2019-09-27 01:06:00,1
2019-09-27 01:11:00,2
2019-09-27 01:16:00,1
2019-09-27 01:17:00,1
2019-09-27 01:21:00,3
2019-09-27 01:24:00,2
2019-09-27 01:56:00,1
2019-09-27 01:57:00,1
2019-09-27 02:32:00,1
2019-09-27 02:33:00,1
2019-09-27 03:17:00,1
2019-09-27 03:19:00,1
2019-09-27 03:25:00,1
2019-09-27 03:30:00,1
2019-09-27 03:41:00,1
2019-09-27 03:49:00,1
2019-09-27 03:56:00,1
2019-09-27 04:03:00,2
2019-09-27 04:11:00,1
2019-09-27 04:16:00,1
2019-09-27 04:17:00,1
2019-09-27 04:41:00,2
2019-09-27 05:02:00,2
2019-09-27 05:10:00,2
2019-09-27 05:13:00,1
2019-09-27 05:14:00,1
2019-09-27 05:16:00,1
2019-09-27 05:19:00,2
2019-09-27 05:21:00,2
2019-09-27 05:29:00,2
2019-09-27 05:39:00,2
2019-09-27 05:48:00,2
2019-09-27 05:53:00,2
2019-09-27 05:58:00,2
2019-09-27 06:08:00,1
2019-09-27 06:18:00,2
2019-09-27 06:24:00,1
2019-09-27 06:29:00,1
2019-09-27 06:34:00,2
2019-09-27 06:40:00,2
2019-09-27 06:49:00,2
2019-09-27 06:52:00,2
2019-09-27 06:56:00,1
2019-09-27 06:58:00,1
2019-09-27 07:04:00,2
2019-09-27 07:09:00,2
2019-09-27 07:12:00,1
2019-09-27 07:15:00,2
2019-09-27 07:24:00,2
2019-09-27 07:31:00,2
2019-09-27 07:33:00,2
2019-09-27 07:34:00,1
2019-09-27 07:35:00,1
2019-09-27 07:38:00,1
2019-09-27 07:40:00,1
2019-09-27 07:43:00,2
2019-09-27 07:48:00,1
2019-09-27 07:51:00,2
2019-09-27 07:55:00,1
2019-09-27 07:58:00,1
2019-09-27 08:01:00,1
2019-09-27 08:04:00,2
2019-09-27 08:09:00,1
2019-09-27 08:13:00,1
2019-09-27 08:15:00,1
2019-09-27 08:17:00,1
2019-09-27 08:20:00,1
2019-09-27 08:22:00,1
2019-09-27 08:26:00,2
2019-09-27 08:31:00,1
2019-09-27 08:33:00,1
2019-09-27 08:35:00,2
2019-09-27 08:40:00,2
2019-09-27 08:45:00,1
2019-09-27 08:48:00,1
2019-09-27 08:50:00,1
2019-09-27 08:53:00,1
2019-09-27 08:56:00,2
2019-09-27 08:59:00,2
2019-09-27 09:02:00,2
2019-09-27 09:07:00,1
2019-09-27 09:08:00,1
2019-09-27 09:11:00,2
2019-09-27 09:15:00,2
2019-09-27 09:19:00,2
2019-09-27 09:22:00,1
2019-09-27 09:23:00,1
2019-09-27 09:26:00,1
2019-09-27 09:32:00,1
2019-09-27 09:38:00,1
2019-09-27 09:42:00,2
2019-09-27 09:49:00,1
2019-09-27 09:55:00,1
2019-09-27 10:01:00,1
2019-09-27 10:07:00,2
2019-09-27 10:14:00,2
2019-09-27 10:17:00,1
2019-09-27 10:21:00,1
2019-09-27 10:22:00,1
2019-09-27 10:25:00,1
2019-09-27 10:27:00,1
2019-09-27 10:29:00,2
2019-09-27 10:32:00,1
2019-09-27 10:34:00,1
2019-09-27 10:37:00,1
2019-09-27 10:39:00,1
2019-09-27 10:41:00,1
2019-09-27 10:43:00,1
2019-09-27 10:44:00,1
2019-09-27 10:45:00,1
2019-09-27 10:47:00,1
2019-09-27 10:49:00,1
2019-09-27 10:50:00,1
2019-09-27 10:53:00,1
2019-09-27 10:54:00,1
2019-09-27 10:57:00,1
2019-09-27 11:00:00,2
2019-09-27 11:03:00,1
2019-09-27 11:04:00,1
2019-09-27 11:07:00,2
2019-09-27 11:10:00,2
2019-09-27 11:14:00,2
2019-09-27 11:17:00,1
2019-09-27 11:18:00,1
2019-09-27 11:22:00,2
2019-09-27 11:25:00,1
2019-09-27 11:28:00,1
2019-09-27 11:30:00,1
2019-09-27 11:45:00,1
2019-09-27 12:17:00,2
2019-09-27 12:25:00,2
2019-09-27 12:38:00,1
2019-09-27 12:39:00,1
2019-09-27 12:55:00,1
2019-09-27 12:56:00,1
2019-09-27 13:03:00,1
2019-09-27 13:12:00,2
2019-09-27 13:27:00,1
2019-09-27 13:31:00,1
2019-09-27 13:33:00,1
2019-09-27 13:34:00,1
2019-09-27 13:36:00,1
2019-09-27 13:38:00,1
2019-09-27 13:39:00,1
2019-09-27 13:41:00,2
2019-09-27 13:44:00,1
2019-09-27 13:45:00,1
2019-09-27 13:54:00,1
2019-09-27 14:01:00,1
2019-09-27 14:08:00,1
2019-09-27 14:17:00,1
2019-09-27 14:29:00,1
2019-09-27 14:30:00,1
2019-09-27 14:47:00,1
2019-09-27 14:58:00,2
2019-09-27 15:11:00,1
2019-09-27 15:19:00,1
2019-09-27 15:25:00,1
2019-09-27 15:35:00,1
2019-09-27 15:50:00,1
2019-09-27 15:58:00,2
2019-09-27 16:10:00,1
2019-09-27 16:11:00,1
2019-09-27 16:46:00,1
2019-09-27 16:58:00,2
2019-09-27 17:08:00,1
2019-09-27 17:09:00,1
2019-09-27 17:18:00,1
2019-09-27 17:28:00,2
2019-09-27 17:40:00,1
2019-09-27 17:41:00,1
2019-09-27 17:53:00,2
2019-09-27 18:08:00,2
2019-09-27 18:17:00,1
2019-09-27 18:25:00,2
2019-09-27 18:34:00,1
2019-09-27 20:11:00,1
2019-09-27 20:25:00,1
2019-09-27 20:30:00,1
2019-09-27 20:31:00,1
2019-09-27 20:39:00,1
2019-09-27 20:42:00,1
2019-09-27 20:47:00,2
2019-09-27 20:54:00,2
2019-09-27 21:01:00,1
2019-09-27 21:07:00,1
2019-09-27 21:12:00,2
2019-09-27 21:20:00,2
2019-09-27 21:24:00,1
2019-09-27 21:30:00,2
2019-09-27 21:38:00,1
2019-09-27 21:41:00,2
2019-09-27 21:45:00,1
2019-09-27 21:47:00,1
2019-09-27 21:51:00,2
2019-09-27 21:53:00,1
2019-09-27 21:57:00,1
2019-09-27 21:58:00,1
