1,"SELECT s.SpecObjID, s.z into mydb.MyTable_# from SpecObj as s JOIN SpecLine as L ON s.specObjID = L.specObjID    WHERE s.specClass = #     L.LineId = #"
2019-09-27 08:35:00,1
