238,select * from Photoz where objid=#
2019-09-27 00:06:00,1
2019-09-27 00:10:00,1
2019-09-27 00:18:00,2
2019-09-27 00:21:00,1
2019-09-27 00:33:00,1
2019-09-27 00:35:00,1
2019-09-27 00:36:00,1
2019-09-27 00:43:00,1
2019-09-27 00:48:00,1
2019-09-27 00:57:00,1
2019-09-27 01:04:00,1
2019-09-27 01:11:00,1
2019-09-27 01:12:00,1
2019-09-27 01:16:00,1
2019-09-27 01:20:00,1
2019-09-27 01:31:00,1
2019-09-27 01:44:00,1
2019-09-27 01:48:00,1
2019-09-27 02:03:00,1
2019-09-27 02:08:00,1
2019-09-27 02:12:00,1
2019-09-27 02:15:00,1
2019-09-27 02:30:00,1
2019-09-27 02:33:00,1
2019-09-27 02:39:00,1
2019-09-27 02:48:00,1
2019-09-27 02:49:00,1
2019-09-27 02:51:00,1
2019-09-27 02:53:00,1
2019-09-27 02:54:00,1
2019-09-27 03:04:00,1
2019-09-27 03:07:00,1
2019-09-27 03:14:00,1
2019-09-27 03:15:00,1
2019-09-27 03:16:00,1
2019-09-27 03:18:00,2
2019-09-27 03:20:00,1
2019-09-27 03:25:00,1
2019-09-27 03:27:00,1
2019-09-27 03:29:00,1
2019-09-27 03:32:00,1
2019-09-27 03:47:00,1
2019-09-27 03:51:00,1
2019-09-27 03:57:00,1
2019-09-27 04:16:00,1
2019-09-27 04:48:00,1
2019-09-27 04:51:00,2
2019-09-27 04:56:00,1
2019-09-27 05:11:00,1
2019-09-27 05:12:00,1
2019-09-27 05:18:00,1
2019-09-27 05:24:00,1
2019-09-27 05:41:00,1
2019-09-27 05:44:00,1
2019-09-27 05:47:00,1
2019-09-27 06:13:00,1
2019-09-27 06:19:00,1
2019-09-27 06:39:00,1
2019-09-27 06:40:00,1
2019-09-27 06:41:00,1
2019-09-27 06:42:00,1
2019-09-27 07:15:00,1
2019-09-27 07:18:00,1
2019-09-27 07:19:00,1
2019-09-27 07:22:00,1
2019-09-27 07:34:00,1
2019-09-27 07:43:00,1
