121,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-07-25 00:21:00,1
2019-07-25 01:54:00,1
2019-07-25 05:14:00,1
2019-07-25 05:18:00,1
2019-07-25 05:55:00,2
2019-07-25 05:57:00,2
2019-07-25 05:59:00,1
2019-07-25 06:01:00,1
2019-07-25 06:11:00,1
2019-07-25 06:15:00,1
2019-07-25 06:20:00,1
2019-07-25 06:24:00,1
2019-07-25 06:28:00,1
2019-07-25 06:31:00,1
2019-07-25 06:32:00,1
2019-07-25 06:35:00,1
2019-07-25 07:38:00,1
2019-07-25 07:49:00,1
2019-07-25 07:51:00,1
2019-07-25 07:54:00,1
2019-07-25 07:55:00,1
2019-07-25 08:00:00,1
2019-07-25 08:15:00,1
2019-07-25 08:17:00,2
2019-07-25 08:21:00,1
2019-07-25 08:23:00,1
2019-07-25 08:24:00,1
2019-07-25 08:27:00,1
2019-07-25 08:29:00,1
2019-07-25 08:31:00,1
2019-07-25 08:33:00,1
2019-07-25 08:35:00,1
2019-07-25 08:36:00,1
2019-07-25 08:38:00,1
2019-07-25 08:40:00,1
2019-07-25 08:41:00,1
2019-07-25 08:46:00,1
2019-07-25 08:47:00,1
2019-07-25 09:04:00,1
2019-07-25 09:20:00,1
2019-07-25 09:21:00,1
2019-07-25 09:24:00,1
2019-07-25 09:30:00,1
2019-07-25 09:33:00,1
2019-07-25 09:34:00,1
2019-07-25 09:38:00,1
2019-07-25 09:45:00,1
2019-07-25 09:46:00,1
2019-07-25 09:47:00,1
2019-07-25 09:48:00,2
2019-07-25 09:49:00,2
2019-07-25 09:50:00,2
2019-07-25 09:51:00,3
2019-07-25 09:52:00,2
2019-07-25 10:16:00,1
2019-07-25 10:17:00,1
2019-07-25 10:18:00,1
2019-07-25 10:19:00,1
2019-07-25 10:22:00,1
2019-07-25 10:23:00,1
2019-07-25 10:35:00,1
2019-07-25 10:36:00,4
2019-07-25 10:37:00,1
2019-07-25 10:39:00,2
2019-07-25 11:37:00,1
2019-07-25 11:40:00,1
2019-07-25 11:41:00,1
2019-07-25 11:42:00,1
2019-07-25 12:15:00,2
2019-07-25 12:20:00,1
2019-07-25 12:21:00,1
2019-07-25 12:22:00,1
2019-07-25 12:23:00,1
2019-07-25 12:45:00,1
2019-07-25 12:47:00,1
2019-07-25 12:48:00,1
2019-07-25 12:50:00,1
2019-07-25 13:09:00,1
2019-07-25 13:28:00,1
2019-07-25 14:11:00,1
2019-07-25 14:21:00,2
2019-07-25 14:22:00,1
2019-07-25 14:27:00,1
2019-07-25 14:29:00,1
2019-07-25 16:29:00,4
2019-07-25 17:10:00,1
2019-07-25 17:11:00,1
2019-07-25 17:19:00,1
2019-07-25 17:40:00,1
2019-07-25 17:41:00,1
2019-07-25 17:48:00,1
2019-07-25 17:54:00,1
2019-07-25 18:14:00,1
2019-07-25 18:25:00,1
2019-07-25 18:40:00,1
2019-07-25 19:47:00,1
2019-07-25 20:08:00,1
2019-07-25 20:09:00,1
2019-07-25 21:39:00,1
2019-07-25 22:34:00,1
2019-07-25 23:34:00,1
2019-07-25 23:48:00,2
