1,"SELECT lcgID,ra_lcg,dec_lcg FROM MYDB.lista_all_galaxies  OPEN my_cursor   WHILE(#=#)  BEGIN    FETCH NEXT from my_cursor into @lcgID, @ra_lcg, @dec_lcg    IF (@@fetch_status < #) break    INSERT MYDB.LCG_objIDs_MASSA_ESSEAQUI    SELECT @lcgID, p.objID as objID_lcg, p.ra as ra_lcg, p.dec as dec_lcg, e.lgm_tot_p5#    FROM dbo.fGetNearestObjEq(@ra_lcg,@dec_lcg, #) as n, PhotoObj as p, galSpecExtra as e    WHERE    n.objID = p.objID     END         CLOSE my_cursor  DEALLOCATE my_cursor"
2019-07-25 12:38:00,1
