8,select top # * from [LCG_objIDs]
2019-07-25 08:11:00,1
2019-07-25 10:02:00,1
2019-07-25 10:24:00,1
2019-07-25 12:30:00,1
2019-07-25 12:31:00,1
2019-07-25 13:10:00,1
2019-07-25 13:25:00,1
2019-07-25 13:36:00,1
