1,"SELECT   m.*, p.petroR5#_r, p.petroR9#_r, p.petroRad_r    INTO   myDB.TESTE5   FROM   myDB.TESTE1 as m, PhotoObj as p   WHERE   p.objID = m.objID"
2019-07-25 08:18:00,1
