159,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-07-25 00:28:00,1
2019-07-25 00:45:00,1
2019-07-25 01:14:00,1
2019-07-25 01:18:00,1
2019-07-25 01:20:00,2
2019-07-25 01:45:00,1
2019-07-25 01:55:00,1
2019-07-25 01:57:00,1
2019-07-25 02:01:00,1
2019-07-25 02:15:00,1
2019-07-25 02:20:00,1
2019-07-25 02:22:00,1
2019-07-25 02:24:00,1
2019-07-25 02:26:00,1
2019-07-25 02:29:00,1
2019-07-25 02:31:00,1
2019-07-25 02:33:00,1
2019-07-25 02:34:00,1
2019-07-25 02:35:00,1
2019-07-25 02:46:00,1
2019-07-25 03:38:00,1
2019-07-25 03:41:00,1
2019-07-25 03:43:00,1
2019-07-25 03:45:00,1
2019-07-25 03:49:00,1
2019-07-25 03:51:00,1
2019-07-25 03:54:00,1
2019-07-25 03:59:00,1
2019-07-25 04:00:00,1
2019-07-25 04:12:00,1
2019-07-25 04:15:00,1
2019-07-25 04:17:00,1
2019-07-25 04:18:00,1
2019-07-25 04:21:00,1
2019-07-25 04:25:00,1
2019-07-25 04:27:00,1
2019-07-25 04:29:00,2
2019-07-25 04:31:00,1
2019-07-25 04:33:00,1
2019-07-25 04:34:00,2
2019-07-25 04:35:00,2
2019-07-25 04:36:00,1
2019-07-25 04:38:00,1
2019-07-25 04:41:00,1
2019-07-25 04:45:00,2
2019-07-25 04:46:00,1
2019-07-25 04:47:00,1
2019-07-25 05:20:00,1
2019-07-25 05:22:00,1
2019-07-25 05:24:00,1
2019-07-25 05:27:00,1
2019-07-25 05:30:00,1
2019-07-25 05:33:00,1
2019-07-25 05:35:00,1
2019-07-25 05:36:00,1
2019-07-25 05:40:00,1
2019-07-25 05:42:00,1
2019-07-25 05:46:00,1
2019-07-25 06:45:00,1
2019-07-25 07:45:00,1
2019-07-25 08:45:00,1
2019-07-25 09:27:00,2
2019-07-25 09:28:00,4
2019-07-25 09:29:00,5
2019-07-25 09:45:00,1
2019-07-25 10:21:00,1
2019-07-25 10:29:00,1
2019-07-25 10:38:00,2
2019-07-25 10:45:00,1
2019-07-25 11:45:00,1
2019-07-25 12:45:00,1
2019-07-25 13:46:00,1
2019-07-25 13:51:00,1
2019-07-25 13:56:00,1
2019-07-25 13:57:00,1
2019-07-25 13:59:00,2
2019-07-25 14:00:00,2
2019-07-25 14:45:00,1
2019-07-25 15:13:00,9
2019-07-25 15:19:00,9
2019-07-25 15:45:00,1
2019-07-25 16:45:00,1
2019-07-25 17:11:00,9
2019-07-25 17:45:00,1
2019-07-25 18:13:00,3
2019-07-25 18:14:00,6
2019-07-25 18:45:00,1
2019-07-25 19:07:00,1
2019-07-25 19:08:00,1
2019-07-25 19:09:00,1
2019-07-25 19:11:00,1
2019-07-25 19:12:00,1
2019-07-25 19:13:00,1
2019-07-25 19:33:00,7
2019-07-25 19:34:00,2
2019-07-25 19:46:00,1
2019-07-25 20:06:00,2
2019-07-25 20:07:00,7
