1,"SELECT lcgID,ra,dec FROM MYDB.lista_all_galaxies  OPEN my_cursor   WHILE(#=#)  BEGIN    FETCH NEXT from my_cursor into @lcgID, @ra, @dec    IF (@@fetch_status < #) break    INSERT MYDB.MASSA_objIDs    SELECT @lcgID, p.objID as objID, p.ra, p.dec, p.petroR5#_r, p.petroR9#_r, p.petroRad_r    FROM dbo.fGetNearestObjEq(@ra,@dec, #) as n, PhotoObj as p    WHERE    n.objID = p.objID     END         CLOSE my_cursor  DEALLOCATE my_cursor"
2019-07-25 10:49:00,1
