1,"SELECT Top #   g.AGCNr, g.ra,g.dec,   n.objid, n.distance,    o.ra AS ra_SDSS, o.dec AS dec_SDSS, o.dered_g, o.dered_i, o.err_g, o.err_i, o.petroMag_g, o.peteroMag_i,    o.petroMagErr_g, o.petroMagErr_i, o.petror9#_i -- INTO MyDB.get_all_objs_test -- Uncomment this if you want to store it in your DB FROM MyDB.SHIELD AS g  CROSS APPLY dbo.fGetNearbyObjAllEq(g.ra, g.dec, #) AS n  JOIN PhotoPrimary AS o ON n.objid=o.objid"
2019-03-15 11:06:00,1
