2094,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-03-15 20:46:00,15
2019-03-15 20:47:00,31
2019-03-15 20:48:00,37
2019-03-15 20:49:00,35
2019-03-15 20:50:00,34
2019-03-15 20:51:00,1
2019-03-15 20:56:00,1
2019-03-15 20:59:00,17
2019-03-15 21:00:00,24
2019-03-15 21:01:00,21
2019-03-15 21:02:00,22
2019-03-15 21:03:00,22
2019-03-15 21:04:00,21
2019-03-15 21:05:00,23
2019-03-15 21:06:00,20
2019-03-15 21:07:00,24
2019-03-15 21:08:00,23
2019-03-15 21:09:00,22
2019-03-15 21:10:00,22
2019-03-15 21:11:00,22
2019-03-15 21:12:00,22
2019-03-15 21:13:00,21
2019-03-15 21:14:00,23
2019-03-15 21:15:00,18
2019-03-15 21:17:00,16
2019-03-15 21:18:00,23
2019-03-15 21:19:00,22
2019-03-15 21:20:00,22
2019-03-15 21:21:00,24
2019-03-15 21:22:00,22
2019-03-15 21:23:00,21
2019-03-15 21:24:00,24
2019-03-15 21:25:00,21
2019-03-15 21:26:00,12
2019-03-15 21:27:00,22
2019-03-15 21:28:00,20
2019-03-15 21:29:00,22
2019-03-15 21:30:00,22
2019-03-15 21:31:00,22
2019-03-15 21:32:00,20
2019-03-15 21:33:00,23
2019-03-15 21:34:00,22
2019-03-15 21:35:00,23
2019-03-15 21:36:00,23
2019-03-15 21:37:00,22
2019-03-15 21:38:00,21
2019-03-15 21:39:00,22
2019-03-15 21:40:00,23
2019-03-15 21:41:00,23
2019-03-15 21:42:00,22
2019-03-15 21:43:00,22
2019-03-15 21:44:00,22
2019-03-15 21:45:00,22
2019-03-15 21:46:00,20
2019-03-15 21:47:00,20
2019-03-15 21:48:00,22
2019-03-15 21:49:00,22
2019-03-15 21:50:00,23
2019-03-15 21:51:00,22
2019-03-15 21:52:00,24
2019-03-15 21:53:00,24
2019-03-15 21:54:00,23
2019-03-15 21:55:00,22
2019-03-15 21:56:00,21
2019-03-15 21:57:00,29
2019-03-15 21:58:00,37
2019-03-15 21:59:00,37
2019-03-15 22:00:00,36
2019-03-15 22:01:00,35
2019-03-15 22:02:00,34
2019-03-15 22:03:00,34
2019-03-15 22:04:00,7
2019-03-15 23:06:00,16
2019-03-15 23:07:00,35
2019-03-15 23:08:00,35
2019-03-15 23:09:00,35
2019-03-15 23:10:00,35
2019-03-15 23:11:00,35
2019-03-15 23:12:00,36
2019-03-15 23:13:00,35
2019-03-15 23:14:00,36
2019-03-15 23:15:00,34
2019-03-15 23:16:00,30
2019-03-15 23:17:00,19
2019-03-15 23:18:00,19
2019-03-15 23:19:00,22
2019-03-15 23:20:00,22
2019-03-15 23:21:00,12
