88,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-03-15 00:00:00,1
2019-03-15 01:00:00,1
2019-03-15 01:52:00,8
2019-03-15 01:53:00,1
2019-03-15 02:00:00,1
2019-03-15 03:00:00,1
2019-03-15 05:00:00,1
2019-03-15 05:22:00,9
2019-03-15 05:30:00,7
2019-03-15 05:43:00,1
2019-03-15 05:59:00,1
2019-03-15 06:01:00,1
2019-03-15 06:06:00,1
2019-03-15 06:10:00,1
2019-03-15 06:52:00,1
2019-03-15 06:53:00,1
2019-03-15 06:58:00,9
2019-03-15 07:58:00,1
2019-03-15 08:58:00,1
2019-03-15 09:42:00,7
2019-03-15 09:47:00,9
2019-03-15 09:59:00,1
2019-03-15 12:00:00,1
2019-03-15 13:00:00,1
2019-03-15 13:06:00,1
2019-03-15 13:07:00,2
2019-03-15 15:00:00,10
2019-03-15 15:55:00,1
2019-03-15 16:08:00,1
2019-03-15 16:26:00,1
2019-03-15 16:32:00,1
2019-03-15 16:34:00,1
2019-03-15 17:59:00,1
2019-03-15 18:59:00,1
2019-03-15 20:00:00,1
