100,select * from Field where fieldId=#
2019-03-15 00:04:00,1
2019-03-15 00:05:00,1
2019-03-15 00:28:00,1
2019-03-15 00:29:00,1
2019-03-15 00:35:00,1
2019-03-15 02:17:00,1
2019-03-15 02:35:00,1
2019-03-15 04:54:00,1
2019-03-15 05:25:00,1
2019-03-15 05:37:00,1
2019-03-15 05:43:00,1
2019-03-15 06:01:00,1
2019-03-15 06:05:00,1
2019-03-15 06:30:00,1
2019-03-15 07:18:00,1
2019-03-15 07:27:00,1
2019-03-15 07:28:00,1
2019-03-15 07:29:00,3
2019-03-15 07:30:00,3
2019-03-15 07:31:00,1
2019-03-15 07:32:00,4
2019-03-15 07:33:00,1
2019-03-15 07:34:00,2
2019-03-15 07:35:00,1
2019-03-15 07:36:00,2
2019-03-15 08:00:00,1
2019-03-15 08:06:00,1
2019-03-15 08:46:00,1
2019-03-15 09:21:00,1
2019-03-15 09:22:00,1
2019-03-15 09:23:00,3
2019-03-15 09:24:00,1
2019-03-15 09:25:00,2
2019-03-15 09:26:00,1
2019-03-15 09:27:00,1
2019-03-15 09:28:00,1
2019-03-15 09:29:00,4
2019-03-15 09:30:00,4
2019-03-15 09:31:00,2
2019-03-15 09:32:00,2
2019-03-15 09:33:00,1
2019-03-15 09:35:00,2
2019-03-15 09:36:00,3
2019-03-15 09:37:00,3
2019-03-15 09:39:00,3
2019-03-15 09:40:00,1
2019-03-15 09:41:00,2
2019-03-15 10:35:00,1
2019-03-15 10:55:00,1
2019-03-15 10:57:00,1
2019-03-15 11:45:00,1
2019-03-15 11:58:00,1
2019-03-15 12:06:00,1
2019-03-15 12:32:00,1
2019-03-15 12:53:00,1
2019-03-15 12:58:00,1
2019-03-15 13:40:00,1
2019-03-15 14:45:00,1
2019-03-15 16:05:00,1
2019-03-15 16:12:00,1
2019-03-15 17:13:00,1
2019-03-15 17:45:00,1
2019-03-15 17:48:00,1
2019-03-15 18:10:00,1
2019-03-15 18:30:00,1
2019-03-15 18:51:00,1
2019-03-15 19:09:00,1
2019-03-15 20:47:00,1
2019-03-15 20:51:00,1
2019-03-15 21:33:00,1
2019-03-15 22:45:00,1
2019-03-15 23:17:00,1
