46,select * from fDocFunctionParams(&&&)
2019-03-15 00:41:00,1
2019-03-15 00:47:00,1
2019-03-15 01:07:00,1
2019-03-15 01:19:00,1
2019-03-15 02:06:00,1
2019-03-15 02:54:00,1
2019-03-15 03:16:00,1
2019-03-15 03:19:00,1
2019-03-15 03:24:00,1
2019-03-15 03:26:00,1
2019-03-15 03:58:00,1
2019-03-15 04:02:00,1
2019-03-15 04:46:00,1
2019-03-15 05:08:00,1
2019-03-15 05:13:00,1
2019-03-15 06:31:00,1
2019-03-15 07:34:00,1
2019-03-15 07:44:00,1
2019-03-15 09:22:00,1
2019-03-15 09:30:00,2
2019-03-15 10:56:00,2
2019-03-15 11:52:00,1
2019-03-15 12:08:00,1
2019-03-15 12:32:00,1
2019-03-15 12:56:00,1
2019-03-15 13:32:00,1
2019-03-15 13:33:00,1
2019-03-15 14:29:00,1
2019-03-15 14:45:00,2
2019-03-15 15:01:00,1
2019-03-15 15:56:00,1
2019-03-15 17:09:00,1
2019-03-15 17:11:00,1
2019-03-15 17:22:00,1
2019-03-15 18:50:00,1
2019-03-15 19:58:00,1
2019-03-15 21:00:00,1
2019-03-15 21:33:00,1
2019-03-15 21:36:00,1
2019-03-15 21:51:00,1
2019-03-15 22:33:00,1
2019-03-15 23:18:00,1
2019-03-15 23:52:00,1
