4292,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-03-15 00:00:00,5
2019-03-15 00:01:00,15
2019-03-15 00:02:00,7
2019-03-15 00:03:00,8
2019-03-15 00:04:00,3
2019-03-15 00:08:00,2
2019-03-15 00:09:00,2
2019-03-15 00:10:00,5
2019-03-15 00:11:00,3
2019-03-15 00:12:00,8
2019-03-15 00:13:00,8
2019-03-15 00:14:00,3
2019-03-15 00:15:00,5
2019-03-15 00:18:00,1
2019-03-15 00:19:00,2
2019-03-15 00:20:00,5
2019-03-15 00:21:00,3
2019-03-15 00:22:00,4
2019-03-15 00:23:00,3
2019-03-15 00:24:00,3
2019-03-15 00:28:00,1
2019-03-15 00:29:00,2
2019-03-15 00:30:00,5
2019-03-15 00:31:00,3
2019-03-15 00:32:00,4
2019-03-15 00:33:00,3
2019-03-15 00:34:00,5
2019-03-15 00:38:00,1
2019-03-15 00:39:00,2
2019-03-15 00:40:00,11
2019-03-15 00:41:00,4
2019-03-15 00:42:00,14
2019-03-15 00:43:00,3
2019-03-15 00:44:00,3
2019-03-15 00:45:00,5
2019-03-15 00:48:00,1
2019-03-15 00:49:00,2
2019-03-15 00:50:00,5
2019-03-15 00:51:00,3
2019-03-15 00:52:00,4
2019-03-15 00:53:00,8
2019-03-15 00:54:00,3
2019-03-15 00:56:00,10
2019-03-15 00:58:00,1
2019-03-15 00:59:00,4
2019-03-15 01:00:00,5
2019-03-15 01:01:00,3
2019-03-15 01:02:00,4
2019-03-15 01:03:00,3
2019-03-15 01:04:00,4
2019-03-15 01:08:00,2
2019-03-15 01:09:00,3
2019-03-15 01:10:00,5
2019-03-15 01:11:00,3
2019-03-15 01:12:00,4
2019-03-15 01:13:00,4
2019-03-15 01:14:00,4
2019-03-15 01:18:00,1
2019-03-15 01:19:00,2
2019-03-15 01:20:00,6
2019-03-15 01:21:00,3
2019-03-15 01:22:00,4
2019-03-15 01:23:00,3
2019-03-15 01:24:00,3
2019-03-15 01:27:00,4
2019-03-15 01:28:00,1
2019-03-15 01:29:00,2
2019-03-15 01:30:00,5
2019-03-15 01:31:00,3
2019-03-15 01:32:00,4
2019-03-15 01:33:00,4
2019-03-15 01:34:00,5
2019-03-15 01:37:00,1
2019-03-15 01:38:00,1
2019-03-15 01:39:00,3
2019-03-15 01:40:00,6
2019-03-15 01:41:00,5
2019-03-15 01:42:00,5
2019-03-15 01:43:00,4
2019-03-15 01:44:00,3
2019-03-15 01:48:00,1
2019-03-15 01:49:00,2
2019-03-15 01:50:00,5
2019-03-15 01:51:00,3
2019-03-15 01:52:00,24
2019-03-15 01:53:00,8
2019-03-15 01:54:00,3
2019-03-15 01:55:00,10
2019-03-15 01:57:00,2
2019-03-15 01:58:00,1
2019-03-15 01:59:00,5
2019-03-15 02:00:00,5
2019-03-15 02:01:00,3
2019-03-15 02:02:00,4
2019-03-15 02:03:00,4
2019-03-15 02:04:00,3
2019-03-15 02:08:00,2
2019-03-15 02:09:00,2
2019-03-15 02:10:00,9
2019-03-15 02:11:00,3
2019-03-15 02:12:00,5
2019-03-15 02:13:00,3
2019-03-15 02:14:00,3
2019-03-15 02:18:00,1
2019-03-15 02:19:00,2
2019-03-15 02:20:00,7
2019-03-15 02:21:00,3
2019-03-15 02:22:00,4
2019-03-15 02:23:00,4
2019-03-15 02:24:00,3
2019-03-15 02:26:00,5
2019-03-15 02:27:00,10
2019-03-15 02:28:00,10
2019-03-15 02:29:00,8
2019-03-15 02:30:00,13
2019-03-15 02:31:00,5
2019-03-15 02:32:00,4
2019-03-15 02:33:00,3
2019-03-15 02:34:00,5
2019-03-15 02:37:00,5
2019-03-15 02:38:00,1
2019-03-15 02:39:00,2
2019-03-15 02:40:00,4
2019-03-15 02:41:00,6
2019-03-15 02:42:00,4
2019-03-15 02:43:00,3
2019-03-15 02:44:00,4
2019-03-15 02:45:00,1
2019-03-15 02:47:00,1
2019-03-15 02:48:00,1
2019-03-15 02:49:00,2
2019-03-15 02:50:00,3
2019-03-15 02:51:00,5
2019-03-15 02:52:00,4
2019-03-15 02:53:00,8
2019-03-15 02:54:00,3
2019-03-15 02:55:00,4
2019-03-15 02:58:00,1
2019-03-15 02:59:00,3
2019-03-15 03:00:00,3
2019-03-15 03:01:00,5
2019-03-15 03:02:00,4
2019-03-15 03:03:00,3
2019-03-15 03:04:00,3
2019-03-15 03:08:00,1
2019-03-15 03:09:00,3
2019-03-15 03:10:00,3
2019-03-15 03:11:00,5
2019-03-15 03:12:00,4
2019-03-15 03:13:00,3
2019-03-15 03:14:00,3
2019-03-15 03:18:00,5
2019-03-15 03:19:00,2
2019-03-15 03:20:00,3
2019-03-15 03:21:00,5
2019-03-15 03:22:00,4
2019-03-15 03:23:00,8
2019-03-15 03:24:00,3
2019-03-15 03:28:00,1
2019-03-15 03:29:00,2
2019-03-15 03:30:00,3
2019-03-15 03:31:00,5
2019-03-15 03:32:00,4
2019-03-15 03:33:00,7
2019-03-15 03:34:00,5
2019-03-15 03:38:00,1
2019-03-15 03:39:00,2
2019-03-15 03:40:00,3
2019-03-15 03:41:00,5
2019-03-15 03:42:00,4
2019-03-15 03:43:00,3
2019-03-15 03:44:00,3
2019-03-15 03:48:00,1
2019-03-15 03:49:00,2
2019-03-15 03:50:00,3
2019-03-15 03:51:00,5
2019-03-15 03:52:00,4
2019-03-15 03:53:00,8
2019-03-15 03:54:00,3
2019-03-15 03:58:00,1
2019-03-15 03:59:00,2
2019-03-15 04:00:00,3
2019-03-15 04:01:00,5
2019-03-15 04:02:00,4
2019-03-15 04:03:00,3
2019-03-15 04:04:00,3
2019-03-15 04:08:00,1
