163,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-03-15 08:53:00,2
2019-03-15 08:54:00,2
2019-03-15 08:56:00,2
2019-03-15 08:59:00,2
2019-03-15 09:01:00,2
2019-03-15 09:02:00,2
2019-03-15 09:37:00,2
2019-03-15 09:39:00,2
2019-03-15 09:43:00,2
2019-03-15 09:44:00,2
2019-03-15 09:45:00,2
2019-03-15 09:47:00,2
2019-03-15 10:57:00,2
2019-03-15 11:11:00,2
2019-03-15 11:12:00,2
2019-03-15 11:13:00,2
2019-03-15 11:15:00,2
2019-03-15 11:36:00,2
2019-03-15 11:37:00,2
2019-03-15 11:38:00,2
2019-03-15 11:40:00,2
2019-03-15 14:23:00,2
2019-03-15 14:24:00,2
2019-03-15 14:25:00,2
2019-03-15 14:27:00,2
2019-03-15 14:54:00,2
2019-03-15 14:55:00,2
2019-03-15 14:56:00,2
2019-03-15 14:58:00,2
2019-03-15 15:20:00,2
2019-03-15 15:21:00,2
2019-03-15 15:22:00,2
2019-03-15 15:24:00,2
2019-03-15 15:44:00,2
2019-03-15 15:45:00,2
2019-03-15 15:46:00,2
2019-03-15 15:48:00,2
2019-03-15 16:05:00,2
2019-03-15 16:09:00,2
2019-03-15 16:11:00,4
2019-03-15 16:12:00,10
2019-03-15 16:14:00,2
2019-03-15 16:15:00,2
2019-03-15 16:16:00,2
2019-03-15 16:17:00,2
2019-03-15 16:32:00,2
2019-03-15 16:33:00,2
2019-03-15 16:34:00,2
2019-03-15 16:36:00,2
2019-03-15 16:57:00,2
2019-03-15 16:58:00,2
2019-03-15 16:59:00,2
2019-03-15 17:01:00,2
2019-03-15 17:06:00,2
2019-03-15 17:08:00,2
2019-03-15 17:09:00,4
2019-03-15 17:11:00,4
2019-03-15 17:14:00,2
2019-03-15 17:16:00,2
2019-03-15 17:22:00,2
2019-03-15 17:23:00,2
2019-03-15 17:24:00,2
2019-03-15 17:25:00,2
2019-03-15 18:11:00,8
2019-03-15 18:12:00,1
2019-03-15 18:27:00,2
2019-03-15 18:50:00,5
2019-03-15 18:51:00,7
