4,"CREATE TABLE chinook_Artist(   [ArtistId] [int] NOT NULL,   [Name] [nvarchar](#) NULL )"
2019-04-03 12:37:00,1
2019-04-03 14:41:00,2
2019-04-03 15:20:00,1
