179,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-04-03 02:34:00,1
2019-04-03 02:36:00,2
2019-04-03 02:42:00,2
2019-04-03 02:43:00,1
2019-04-03 02:45:00,1
2019-04-03 02:46:00,2
2019-04-03 02:47:00,3
2019-04-03 02:48:00,3
2019-04-03 02:49:00,2
2019-04-03 02:50:00,3
2019-04-03 02:51:00,2
2019-04-03 02:52:00,3
2019-04-03 02:53:00,1
2019-04-03 02:54:00,1
2019-04-03 02:55:00,2
2019-04-03 02:56:00,3
2019-04-03 02:57:00,2
2019-04-03 02:58:00,3
2019-04-03 02:59:00,1
2019-04-03 03:00:00,2
2019-04-03 03:01:00,2
2019-04-03 03:02:00,3
2019-04-03 03:03:00,3
2019-04-03 03:06:00,1
2019-04-03 03:07:00,3
2019-04-03 03:08:00,1
2019-04-03 03:09:00,3
2019-04-03 03:10:00,2
2019-04-03 03:11:00,4
2019-04-03 03:12:00,2
2019-04-03 03:13:00,3
2019-04-03 03:14:00,1
2019-04-03 03:47:00,1
2019-04-03 04:04:00,2
2019-04-03 04:05:00,2
2019-04-03 04:40:00,1
2019-04-03 04:41:00,2
2019-04-03 04:51:00,1
2019-04-03 05:21:00,1
2019-04-03 05:26:00,1
2019-04-03 05:27:00,1
2019-04-03 05:28:00,1
2019-04-03 05:32:00,2
2019-04-03 05:33:00,1
2019-04-03 05:40:00,1
2019-04-03 05:41:00,1
2019-04-03 05:50:00,2
2019-04-03 05:52:00,2
2019-04-03 05:53:00,1
2019-04-03 05:56:00,1
2019-04-03 05:57:00,1
2019-04-03 05:59:00,1
2019-04-03 06:00:00,1
2019-04-03 06:01:00,2
2019-04-03 06:04:00,1
2019-04-03 06:07:00,1
2019-04-03 06:11:00,2
2019-04-03 06:13:00,3
2019-04-03 06:14:00,2
2019-04-03 06:15:00,1
2019-04-03 06:16:00,1
2019-04-03 06:18:00,1
2019-04-03 06:20:00,1
2019-04-03 06:23:00,1
2019-04-03 06:25:00,2
2019-04-03 06:27:00,1
2019-04-03 06:29:00,1
2019-04-03 06:30:00,1
2019-04-03 06:32:00,4
2019-04-03 06:34:00,1
2019-04-03 06:35:00,1
2019-04-03 06:37:00,2
2019-04-03 06:38:00,1
2019-04-03 06:42:00,1
2019-04-03 06:43:00,3
2019-04-03 06:45:00,1
2019-04-03 06:46:00,1
2019-04-03 06:49:00,1
2019-04-03 06:51:00,1
2019-04-03 06:52:00,1
2019-04-03 06:53:00,1
2019-04-03 06:54:00,1
2019-04-03 06:58:00,1
2019-04-03 06:59:00,1
2019-04-03 07:00:00,1
2019-04-03 07:01:00,1
2019-04-03 07:02:00,2
2019-04-03 07:03:00,2
2019-04-03 07:04:00,2
2019-04-03 07:05:00,1
2019-04-03 07:06:00,2
2019-04-03 07:08:00,1
2019-04-03 07:10:00,2
2019-04-03 07:11:00,1
2019-04-03 07:13:00,2
2019-04-03 07:16:00,1
2019-04-03 07:17:00,1
2019-04-03 07:19:00,1
2019-04-03 07:21:00,1
2019-04-03 07:22:00,2
2019-04-03 07:24:00,2
2019-04-03 07:25:00,1
2019-04-03 07:26:00,2
2019-04-03 07:27:00,1
2019-04-03 07:28:00,1
2019-04-03 07:29:00,2
2019-04-03 07:30:00,1
2019-04-03 07:31:00,1
2019-04-03 07:32:00,2
2019-04-03 07:33:00,1
2019-04-03 07:34:00,1
2019-04-03 07:37:00,1
2019-04-03 09:08:00,1
2019-04-03 09:09:00,1
