3295,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-04-03 13:39:00,8
2019-04-03 13:40:00,9
2019-04-03 13:41:00,13
2019-04-03 13:42:00,7
2019-04-03 13:43:00,7
2019-04-03 13:44:00,10
2019-04-03 13:45:00,15
2019-04-03 13:46:00,12
2019-04-03 13:47:00,14
2019-04-03 13:48:00,7
2019-04-03 13:49:00,11
2019-04-03 13:50:00,13
2019-04-03 13:51:00,10
2019-04-03 13:52:00,10
2019-04-03 13:53:00,14
2019-04-03 13:54:00,14
2019-04-03 13:55:00,9
2019-04-03 13:56:00,6
2019-04-03 13:57:00,7
2019-04-03 13:58:00,13
2019-04-03 13:59:00,9
2019-04-03 14:00:00,17
2019-04-03 14:01:00,17
2019-04-03 14:02:00,15
2019-04-03 14:03:00,16
2019-04-03 14:04:00,14
2019-04-03 14:05:00,12
2019-04-03 14:06:00,8
2019-04-03 14:07:00,16
2019-04-03 14:08:00,14
2019-04-03 14:09:00,11
2019-04-03 14:10:00,8
2019-04-03 14:11:00,4
2019-04-03 14:12:00,4
2019-04-03 14:13:00,4
2019-04-03 14:14:00,8
2019-04-03 14:15:00,2
2019-04-03 14:16:00,15
2019-04-03 14:17:00,4
2019-04-03 14:18:00,7
2019-04-03 14:19:00,5
2019-04-03 14:20:00,6
2019-04-03 14:21:00,4
2019-04-03 14:22:00,4
2019-04-03 14:23:00,6
2019-04-03 14:24:00,8
2019-04-03 14:25:00,9
2019-04-03 14:26:00,5
2019-04-03 14:27:00,11
2019-04-03 14:28:00,5
2019-04-03 14:29:00,11
2019-04-03 14:30:00,10
2019-04-03 14:31:00,3
2019-04-03 14:32:00,8
2019-04-03 14:33:00,8
2019-04-03 14:34:00,9
2019-04-03 14:35:00,12
2019-04-03 14:36:00,10
2019-04-03 14:37:00,3
2019-04-03 14:38:00,4
2019-04-03 14:39:00,6
2019-04-03 14:40:00,6
2019-04-03 14:41:00,20
2019-04-03 14:42:00,43
2019-04-03 14:43:00,30
2019-04-03 14:44:00,27
2019-04-03 14:45:00,22
2019-04-03 14:46:00,26
2019-04-03 14:47:00,30
2019-04-03 14:48:00,22
2019-04-03 14:49:00,29
2019-04-03 14:50:00,29
2019-04-03 14:51:00,24
2019-04-03 14:52:00,25
2019-04-03 14:53:00,25
2019-04-03 14:54:00,23
2019-04-03 14:55:00,24
2019-04-03 14:56:00,23
2019-04-03 14:57:00,22
2019-04-03 14:58:00,18
2019-04-03 14:59:00,20
2019-04-03 15:00:00,17
2019-04-03 15:01:00,26
2019-04-03 15:02:00,28
2019-04-03 15:03:00,29
2019-04-03 15:04:00,25
2019-04-03 16:43:00,2
2019-04-03 16:45:00,2
2019-04-03 16:46:00,4
2019-04-03 16:48:00,2
2019-04-03 16:49:00,1
2019-04-03 16:50:00,1
2019-04-03 16:51:00,11
2019-04-03 16:52:00,17
2019-04-03 16:53:00,17
2019-04-03 16:54:00,10
2019-04-03 16:55:00,12
2019-04-03 16:56:00,9
2019-04-03 16:57:00,11
2019-04-03 16:58:00,12
2019-04-03 16:59:00,11
2019-04-03 17:00:00,12
2019-04-03 17:01:00,8
2019-04-03 17:02:00,11
2019-04-03 17:03:00,7
2019-04-03 17:04:00,11
2019-04-03 17:05:00,9
2019-04-03 17:06:00,11
2019-04-03 17:07:00,8
2019-04-03 17:08:00,9
2019-04-03 17:09:00,13
2019-04-03 17:10:00,10
2019-04-03 17:11:00,12
2019-04-03 17:12:00,9
2019-04-03 17:13:00,13
2019-04-03 17:14:00,11
2019-04-03 17:15:00,9
2019-04-03 17:16:00,9
2019-04-03 17:17:00,10
2019-04-03 17:18:00,11
2019-04-03 17:19:00,12
2019-04-03 17:20:00,11
2019-04-03 17:21:00,11
2019-04-03 17:22:00,11
2019-04-03 17:23:00,10
2019-04-03 17:24:00,9
2019-04-03 17:25:00,7
2019-04-03 17:26:00,12
2019-04-03 17:27:00,9
2019-04-03 17:28:00,12
2019-04-03 17:29:00,7
2019-04-03 17:30:00,14
2019-04-03 17:31:00,8
2019-04-03 17:32:00,10
2019-04-03 17:33:00,18
2019-04-03 17:34:00,10
2019-04-03 17:35:00,14
2019-04-03 17:36:00,10
2019-04-03 17:37:00,8
2019-04-03 17:38:00,11
2019-04-03 17:39:00,10
2019-04-03 17:40:00,13
2019-04-03 17:41:00,10
2019-04-03 17:42:00,11
2019-04-03 17:43:00,13
2019-04-03 17:44:00,12
2019-04-03 17:45:00,12
2019-04-03 17:46:00,12
2019-04-03 17:47:00,12
2019-04-03 17:48:00,9
2019-04-03 17:49:00,9
2019-04-03 17:50:00,10
2019-04-03 17:51:00,10
2019-04-03 17:52:00,1
2019-04-03 17:54:00,1
2019-04-03 17:55:00,1
2019-04-03 17:56:00,5
2019-04-03 17:57:00,2
2019-04-03 17:58:00,2
2019-04-03 18:00:00,3
2019-04-03 18:03:00,1
2019-04-03 18:05:00,2
2019-04-03 18:06:00,2
2019-04-03 18:08:00,1
2019-04-03 18:09:00,2
2019-04-03 18:10:00,1
2019-04-03 18:11:00,1
2019-04-03 18:12:00,1
2019-04-03 18:13:00,2
2019-04-03 18:14:00,1
2019-04-03 18:15:00,4
2019-04-03 18:17:00,2
2019-04-03 18:18:00,2
2019-04-03 18:19:00,2
2019-04-03 18:21:00,2
2019-04-03 18:22:00,1
2019-04-03 18:23:00,2
2019-04-03 18:24:00,1
2019-04-03 18:25:00,1
2019-04-03 18:26:00,1
2019-04-03 18:28:00,1
2019-04-03 18:29:00,2
2019-04-03 18:30:00,1
2019-04-03 18:32:00,3
2019-04-03 18:33:00,1
2019-04-03 18:34:00,4
2019-04-03 18:35:00,1
2019-04-03 18:36:00,1
2019-04-03 18:37:00,1
2019-04-03 18:38:00,2
2019-04-03 18:40:00,2
2019-04-03 18:42:00,2
2019-04-03 18:43:00,1
2019-04-03 18:44:00,2
2019-04-03 18:45:00,2
2019-04-03 18:46:00,1
2019-04-03 18:47:00,1
2019-04-03 18:48:00,1
2019-04-03 18:49:00,1
2019-04-03 18:50:00,1
2019-04-03 18:51:00,1
2019-04-03 18:53:00,3
2019-04-03 18:54:00,2
2019-04-03 18:55:00,1
2019-04-03 18:56:00,3
2019-04-03 18:57:00,2
2019-04-03 18:58:00,1
2019-04-03 18:59:00,2
2019-04-03 19:00:00,1
2019-04-03 19:01:00,1
2019-04-03 19:02:00,3
2019-04-03 19:03:00,2
2019-04-03 19:05:00,1
2019-04-03 19:06:00,1
2019-04-03 19:07:00,1
2019-04-03 19:09:00,2
2019-04-03 19:11:00,1
2019-04-03 19:12:00,2
2019-04-03 19:13:00,1
2019-04-03 19:15:00,1
2019-04-03 19:16:00,1
2019-04-03 19:17:00,2
2019-04-03 19:18:00,2
2019-04-03 19:20:00,3
2019-04-03 19:21:00,2
2019-04-03 19:22:00,1
2019-04-03 19:23:00,2
2019-04-03 19:24:00,2
2019-04-03 19:26:00,3
2019-04-03 19:29:00,2
2019-04-03 19:30:00,2
2019-04-03 19:31:00,2
2019-04-03 19:32:00,1
2019-04-03 19:33:00,1
2019-04-03 19:34:00,1
2019-04-03 19:35:00,1
2019-04-03 19:36:00,1
2019-04-03 19:37:00,1
2019-04-03 19:38:00,2
2019-04-03 19:39:00,1
2019-04-03 19:40:00,2
2019-04-03 19:41:00,1
2019-04-03 19:42:00,3
2019-04-03 19:44:00,1
2019-04-03 19:45:00,2
2019-04-03 19:46:00,3
2019-04-03 19:48:00,6
2019-04-03 19:50:00,3
2019-04-03 19:51:00,1
2019-04-03 19:52:00,3
2019-04-03 19:53:00,3
2019-04-03 19:54:00,1
2019-04-03 19:55:00,3
2019-04-03 19:56:00,1
2019-04-03 19:57:00,5
2019-04-03 19:58:00,2
2019-04-03 19:59:00,1
2019-04-03 20:00:00,2
2019-04-03 20:01:00,1
2019-04-03 20:02:00,4
2019-04-03 20:03:00,3
2019-04-03 20:04:00,1
2019-04-03 20:05:00,2
2019-04-03 20:06:00,4
2019-04-03 20:07:00,1
2019-04-03 20:08:00,3
2019-04-03 20:09:00,1
2019-04-03 20:10:00,2
2019-04-03 20:12:00,2
2019-04-03 20:13:00,2
2019-04-03 20:14:00,3
2019-04-03 20:15:00,1
2019-04-03 20:16:00,3
2019-04-03 20:17:00,2
2019-04-03 20:18:00,2
2019-04-03 20:20:00,2
2019-04-03 20:21:00,1
2019-04-03 20:22:00,2
2019-04-03 20:23:00,1
2019-04-03 20:24:00,3
2019-04-03 20:27:00,6
2019-04-03 20:28:00,1
2019-04-03 20:29:00,2
2019-04-03 20:30:00,1
2019-04-03 20:31:00,3
2019-04-03 20:33:00,3
2019-04-03 20:34:00,1
2019-04-03 20:36:00,1
2019-04-03 20:37:00,2
2019-04-03 20:38:00,3
2019-04-03 20:39:00,2
2019-04-03 20:40:00,1
2019-04-03 20:41:00,2
2019-04-03 20:43:00,1
2019-04-03 20:44:00,1
2019-04-03 20:45:00,1
2019-04-03 20:47:00,1
2019-04-03 20:48:00,1
2019-04-03 20:49:00,1
2019-04-03 20:50:00,1
2019-04-03 20:51:00,2
2019-04-03 20:53:00,3
2019-04-03 20:54:00,1
2019-04-03 20:55:00,2
2019-04-03 20:56:00,3
2019-04-03 20:57:00,1
2019-04-03 20:58:00,2
2019-04-03 21:00:00,3
2019-04-03 21:02:00,1
2019-04-03 21:03:00,1
2019-04-03 21:04:00,2
2019-04-03 21:05:00,1
2019-04-03 21:07:00,1
2019-04-03 21:08:00,1
2019-04-03 21:09:00,1
2019-04-03 21:10:00,1
2019-04-03 21:11:00,1
2019-04-03 21:12:00,2
2019-04-03 21:13:00,1
2019-04-03 21:14:00,2
2019-04-03 21:16:00,5
2019-04-03 21:17:00,2
2019-04-03 21:19:00,2
2019-04-03 21:20:00,2
2019-04-03 21:23:00,3
2019-04-03 21:25:00,2
2019-04-03 21:26:00,2
2019-04-03 21:27:00,2
2019-04-03 21:28:00,1
2019-04-03 21:29:00,3
2019-04-03 21:30:00,2
2019-04-03 21:32:00,4
2019-04-03 21:33:00,1
2019-04-03 21:34:00,2
2019-04-03 21:35:00,3
2019-04-03 21:36:00,3
2019-04-03 21:38:00,3
2019-04-03 21:39:00,4
2019-04-03 21:40:00,1
2019-04-03 21:41:00,4
2019-04-03 21:42:00,2
2019-04-03 21:43:00,1
2019-04-03 21:44:00,1
2019-04-03 21:45:00,3
2019-04-03 21:46:00,2
2019-04-03 21:49:00,1
2019-04-03 21:50:00,3
2019-04-03 21:51:00,2
2019-04-03 21:52:00,1
2019-04-03 21:53:00,2
2019-04-03 21:54:00,1
2019-04-03 21:55:00,2
2019-04-03 21:56:00,2
2019-04-03 21:57:00,2
2019-04-03 21:58:00,3
2019-04-03 21:59:00,1
2019-04-03 22:00:00,2
2019-04-03 22:01:00,3
2019-04-03 22:02:00,4
2019-04-03 22:03:00,3
2019-04-03 22:04:00,3
2019-04-03 22:05:00,1
2019-04-03 22:06:00,4
2019-04-03 22:07:00,1
2019-04-03 22:08:00,2
2019-04-03 22:09:00,1
2019-04-03 22:10:00,3
2019-04-03 22:11:00,3
2019-04-03 22:12:00,1
2019-04-03 22:13:00,3
2019-04-03 22:14:00,4
2019-04-03 22:15:00,2
2019-04-03 22:16:00,2
2019-04-03 22:17:00,6
2019-04-03 22:18:00,2
2019-04-03 22:19:00,2
2019-04-03 22:20:00,3
2019-04-03 22:21:00,2
2019-04-03 22:22:00,2
2019-04-03 22:23:00,2
2019-04-03 22:24:00,4
2019-04-03 22:26:00,4
2019-04-03 22:27:00,4
2019-04-03 22:28:00,1
2019-04-03 22:29:00,4
2019-04-03 22:30:00,10
2019-04-03 22:31:00,3
2019-04-03 22:32:00,1
2019-04-03 22:33:00,2
2019-04-03 22:34:00,3
2019-04-03 22:35:00,3
2019-04-03 22:36:00,2
2019-04-03 22:37:00,2
2019-04-03 22:38:00,2
2019-04-03 22:39:00,4
2019-04-03 22:40:00,3
2019-04-03 22:41:00,2
2019-04-03 22:43:00,3
2019-04-03 22:44:00,3
2019-04-03 22:46:00,3
2019-04-03 22:47:00,3
2019-04-03 22:48:00,3
2019-04-03 22:49:00,2
2019-04-03 22:50:00,4
2019-04-03 22:51:00,2
2019-04-03 22:52:00,4
2019-04-03 22:53:00,3
2019-04-03 22:54:00,2
2019-04-03 22:55:00,3
2019-04-03 22:57:00,2
2019-04-03 22:58:00,2
2019-04-03 22:59:00,2
2019-04-03 23:00:00,1
2019-04-03 23:01:00,5
2019-04-03 23:02:00,3
2019-04-03 23:03:00,1
2019-04-03 23:04:00,2
2019-04-03 23:05:00,2
2019-04-03 23:06:00,5
2019-04-03 23:07:00,2
2019-04-03 23:08:00,3
2019-04-03 23:09:00,2
2019-04-03 23:10:00,3
2019-04-03 23:11:00,1
2019-04-03 23:12:00,3
2019-04-03 23:13:00,6
2019-04-03 23:14:00,4
2019-04-03 23:15:00,3
2019-04-03 23:16:00,2
2019-04-03 23:17:00,3
2019-04-03 23:18:00,6
2019-04-03 23:19:00,1
2019-04-03 23:20:00,4
2019-04-03 23:21:00,1
2019-04-03 23:22:00,4
2019-04-03 23:23:00,4
2019-04-03 23:24:00,3
2019-04-03 23:25:00,2
2019-04-03 23:26:00,4
2019-04-03 23:27:00,3
2019-04-03 23:28:00,2
2019-04-03 23:29:00,2
2019-04-03 23:30:00,3
2019-04-03 23:31:00,3
2019-04-03 23:32:00,4
2019-04-03 23:33:00,4
2019-04-03 23:34:00,3
2019-04-03 23:35:00,6
2019-04-03 23:36:00,8
2019-04-03 23:37:00,6
2019-04-03 23:38:00,6
2019-04-03 23:39:00,4
2019-04-03 23:40:00,2
2019-04-03 23:41:00,2
2019-04-03 23:42:00,3
2019-04-03 23:43:00,3
2019-04-03 23:44:00,3
2019-04-03 23:45:00,4
2019-04-03 23:46:00,4
2019-04-03 23:47:00,6
2019-04-03 23:48:00,4
2019-04-03 23:49:00,3
2019-04-03 23:50:00,3
2019-04-03 23:51:00,4
2019-04-03 23:52:00,4
2019-04-03 23:53:00,4
2019-04-03 23:55:00,1
2019-04-03 23:56:00,2
2019-04-03 23:57:00,1
2019-04-03 23:58:00,7
2019-04-03 23:59:00,1
