59,select distinct parent from DBViewCols where viewname=&&&
2019-04-03 01:30:00,1
2019-04-03 01:43:00,2
2019-04-03 01:45:00,2
2019-04-03 02:40:00,2
2019-04-03 02:53:00,1
2019-04-03 03:01:00,2
2019-04-03 04:49:00,1
2019-04-03 07:24:00,1
2019-04-03 08:44:00,2
2019-04-03 08:57:00,1
2019-04-03 08:58:00,1
2019-04-03 13:16:00,1
2019-04-03 13:56:00,2
2019-04-03 14:29:00,1
2019-04-03 14:53:00,1
2019-04-03 15:22:00,1
2019-04-03 15:46:00,1
2019-04-03 15:50:00,1
2019-04-03 16:25:00,1
2019-04-03 17:12:00,1
2019-04-03 18:21:00,1
2019-04-03 18:47:00,1
2019-04-03 18:52:00,1
2019-04-03 18:56:00,1
2019-04-03 19:00:00,1
2019-04-03 19:54:00,1
2019-04-03 20:26:00,1
2019-04-03 20:28:00,1
2019-04-03 20:34:00,1
2019-04-03 20:44:00,1
2019-04-03 20:58:00,3
2019-04-03 20:59:00,2
2019-04-03 21:11:00,1
2019-04-03 21:20:00,1
2019-04-03 21:23:00,1
2019-04-03 21:24:00,1
2019-04-03 21:25:00,1
2019-04-03 21:26:00,4
2019-04-03 21:27:00,1
2019-04-03 21:28:00,1
2019-04-03 21:29:00,2
2019-04-03 21:52:00,1
2019-04-03 21:54:00,1
2019-04-03 21:55:00,2
2019-04-03 22:54:00,1
