2,"select top #   s.bestobjid, s.ra, s.dec, if(s.z<#,s.z,s.z_noqso) as z,   g.*   into mydb.galspecline_all_DR1#    from    galSpecLine g, specobj s    where   g.specobjid = s.specobjid   --and if(s.instrument=&&&,s.class,s.class_noqso) = &&&"
2019-04-03 13:30:00,2
