2597,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-04-03 00:00:00,8
2019-04-03 00:01:00,4
2019-04-03 00:02:00,8
2019-04-03 00:03:00,12
2019-04-03 00:06:00,4
2019-04-03 00:07:00,4
2019-04-03 00:08:00,8
2019-04-03 00:09:00,4
2019-04-03 00:11:00,4
2019-04-03 00:12:00,8
2019-04-03 00:13:00,4
2019-04-03 00:14:00,4
2019-04-03 00:15:00,2
2019-04-03 00:16:00,2
2019-04-03 00:17:00,4
2019-04-03 00:18:00,4
2019-04-03 00:19:00,4
2019-04-03 00:20:00,4
2019-04-03 00:21:00,6
2019-04-03 00:22:00,4
2019-04-03 00:23:00,8
2019-04-03 00:25:00,4
2019-04-03 00:27:00,2
2019-04-03 00:28:00,2
2019-04-03 00:30:00,4
2019-04-03 00:31:00,4
2019-04-03 00:32:00,8
2019-04-03 00:33:00,4
2019-04-03 00:34:00,8
2019-04-03 00:35:00,8
2019-04-03 00:36:00,12
2019-04-03 00:37:00,10
2019-04-03 00:38:00,2
2019-04-03 00:39:00,8
2019-04-03 00:40:00,4
2019-04-03 00:41:00,4
2019-04-03 00:42:00,4
2019-04-03 00:43:00,4
2019-04-03 00:44:00,8
2019-04-03 00:45:00,5
2019-04-03 00:46:00,11
2019-04-03 00:47:00,12
2019-04-03 00:48:00,8
2019-04-03 00:49:00,14
2019-04-03 00:50:00,6
2019-04-03 00:51:00,6
2019-04-03 00:52:00,16
2019-04-03 00:53:00,10
2019-04-03 00:54:00,9
2019-04-03 00:55:00,4
2019-04-03 00:56:00,1
2019-04-03 00:57:00,4
2019-04-03 01:00:00,4
2019-04-03 01:01:00,6
2019-04-03 01:02:00,8
2019-04-03 01:04:00,8
2019-04-03 01:07:00,2
2019-04-03 01:08:00,10
2019-04-03 01:09:00,32
2019-04-03 01:10:00,6
2019-04-03 02:12:00,5
2019-04-03 02:13:00,11
2019-04-03 02:14:00,14
2019-04-03 02:15:00,10
2019-04-03 02:16:00,6
2019-04-03 02:17:00,4
2019-04-03 02:18:00,4
2019-04-03 02:22:00,4
2019-04-03 02:23:00,12
2019-04-03 02:24:00,16
2019-04-03 02:25:00,11
2019-04-03 02:26:00,13
2019-04-03 02:27:00,12
2019-04-03 02:28:00,16
2019-04-03 02:29:00,15
2019-04-03 02:30:00,13
2019-04-03 02:31:00,8
2019-04-03 02:32:00,4
2019-04-03 02:33:00,4
2019-04-03 02:34:00,12
2019-04-03 02:35:00,12
2019-04-03 02:36:00,12
2019-04-03 02:37:00,8
2019-04-03 02:38:00,4
2019-04-03 02:39:00,4
2019-04-03 02:40:00,4
2019-04-03 02:41:00,4
2019-04-03 02:42:00,4
2019-04-03 02:43:00,4
2019-04-03 02:44:00,2
2019-04-03 02:45:00,6
2019-04-03 02:46:00,12
2019-04-03 02:47:00,12
2019-04-03 02:48:00,8
2019-04-03 02:49:00,4
2019-04-03 02:50:00,10
2019-04-03 02:51:00,14
2019-04-03 02:52:00,14
2019-04-03 02:53:00,18
2019-04-03 02:54:00,13
2019-04-03 02:55:00,7
2019-04-03 02:56:00,8
2019-04-03 02:57:00,18
2019-04-03 02:58:00,18
2019-04-03 02:59:00,4
2019-04-03 03:00:00,4
2019-04-03 03:01:00,2
2019-04-03 03:02:00,1
2019-04-03 03:03:00,1
2019-04-03 03:04:00,4
2019-04-03 03:05:00,4
2019-04-03 03:06:00,4
2019-04-03 03:07:00,4
2019-04-03 03:08:00,8
2019-04-03 03:09:00,12
2019-04-03 03:10:00,12
2019-04-03 03:11:00,14
2019-04-03 03:12:00,6
2019-04-03 03:13:00,10
2019-04-03 03:14:00,6
2019-04-03 03:15:00,4
2019-04-03 03:16:00,4
2019-04-03 03:17:00,8
2019-04-03 03:18:00,16
2019-04-03 03:19:00,16
2019-04-03 03:20:00,14
2019-04-03 03:21:00,17
2019-04-03 03:22:00,13
2019-04-03 03:23:00,16
2019-04-03 03:24:00,14
2019-04-03 03:25:00,17
2019-04-03 03:26:00,15
2019-04-03 03:27:00,16
2019-04-03 03:28:00,16
2019-04-03 03:29:00,8
2019-04-03 03:30:00,2
2019-04-03 03:31:00,6
2019-04-03 03:32:00,10
2019-04-03 03:33:00,4
2019-04-03 03:34:00,2
2019-04-03 03:35:00,4
2019-04-03 03:36:00,4
2019-04-03 03:37:00,4
2019-04-03 03:38:00,4
2019-04-03 03:39:00,4
2019-04-03 03:40:00,4
2019-04-03 03:41:00,4
2019-04-03 03:42:00,4
2019-04-03 03:43:00,8
2019-04-03 03:44:00,4
2019-04-03 03:45:00,4
2019-04-03 03:46:00,4
2019-04-03 03:47:00,8
2019-04-03 03:48:00,4
2019-04-03 03:49:00,4
2019-04-03 03:50:00,8
