22,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-03-07 01:02:00,1
2019-03-07 02:16:00,1
2019-03-07 02:59:00,1
2019-03-07 04:49:00,1
2019-03-07 06:34:00,1
2019-03-07 08:44:00,1
2019-03-07 12:00:00,1
2019-03-07 12:31:00,2
2019-03-07 13:07:00,1
2019-03-07 16:49:00,1
2019-03-07 17:08:00,7
2019-03-07 17:13:00,1
2019-03-07 17:26:00,1
2019-03-07 18:55:00,1
2019-03-07 18:57:00,1
