34,select * from SpecObjAll where specObjId=#
2019-03-07 01:10:00,1
2019-03-07 02:00:00,1
2019-03-07 03:02:00,1
2019-03-07 03:52:00,1
2019-03-07 04:58:00,1
2019-03-07 06:41:00,1
2019-03-07 09:20:00,1
2019-03-07 10:14:00,1
2019-03-07 10:47:00,1
2019-03-07 12:18:00,1
2019-03-07 12:37:00,1
2019-03-07 13:37:00,1
2019-03-07 13:51:00,1
2019-03-07 14:11:00,1
2019-03-07 14:39:00,1
2019-03-07 16:04:00,1
2019-03-07 16:14:00,1
2019-03-07 17:38:00,1
2019-03-07 17:42:00,1
2019-03-07 17:45:00,1
2019-03-07 17:54:00,1
2019-03-07 18:05:00,1
2019-03-07 18:13:00,1
2019-03-07 18:18:00,1
2019-03-07 18:46:00,1
2019-03-07 19:23:00,1
2019-03-07 19:43:00,1
2019-03-07 20:51:00,1
2019-03-07 21:19:00,1
2019-03-07 21:55:00,1
2019-03-07 22:48:00,1
2019-03-07 22:57:00,1
2019-03-07 23:43:00,1
2019-03-07 23:49:00,1
