1,"SELECT top # apogee_id,fparam_teff,fparam_logg,   fparam_m_h,fparam_c_m,fparam_n_m,fparam_alpha_m,param_c_m,param_n_m into mydb.proba4  from aspcapStar"
2019-03-07 13:04:00,1
