1398,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-03-07 00:01:00,3
2019-03-07 00:03:00,2
2019-03-07 00:04:00,2
2019-03-07 00:05:00,1
2019-03-07 00:06:00,2
2019-03-07 00:09:00,1
2019-03-07 00:11:00,2
2019-03-07 00:13:00,1
2019-03-07 00:14:00,2
2019-03-07 00:15:00,1
2019-03-07 00:16:00,2
2019-03-07 00:19:00,1
2019-03-07 00:21:00,2
2019-03-07 00:23:00,1
2019-03-07 00:24:00,2
2019-03-07 00:25:00,2
2019-03-07 00:26:00,2
2019-03-07 00:30:00,1
2019-03-07 00:31:00,2
2019-03-07 00:33:00,1
2019-03-07 00:34:00,2
2019-03-07 00:35:00,2
2019-03-07 00:36:00,2
2019-03-07 00:40:00,1
2019-03-07 00:41:00,2
2019-03-07 00:43:00,1
2019-03-07 00:44:00,2
2019-03-07 00:45:00,1
2019-03-07 00:46:00,2
2019-03-07 00:50:00,1
2019-03-07 00:51:00,3
2019-03-07 00:53:00,1
2019-03-07 00:54:00,2
2019-03-07 00:55:00,2
2019-03-07 00:56:00,2
2019-03-07 01:00:00,1
2019-03-07 01:01:00,2
2019-03-07 01:03:00,1
2019-03-07 01:04:00,2
2019-03-07 01:05:00,1
2019-03-07 01:06:00,3
2019-03-07 01:10:00,1
2019-03-07 01:11:00,2
2019-03-07 01:13:00,1
2019-03-07 01:14:00,2
2019-03-07 01:15:00,1
2019-03-07 01:16:00,3
2019-03-07 01:18:00,1
2019-03-07 01:20:00,1
2019-03-07 01:21:00,2
2019-03-07 01:23:00,1
2019-03-07 01:24:00,2
2019-03-07 01:25:00,1
2019-03-07 01:26:00,2
2019-03-07 01:30:00,1
2019-03-07 01:31:00,2
2019-03-07 01:33:00,1
2019-03-07 01:34:00,2
2019-03-07 01:35:00,1
2019-03-07 01:36:00,2
2019-03-07 01:40:00,1
2019-03-07 01:41:00,2
2019-03-07 01:43:00,1
2019-03-07 01:44:00,2
2019-03-07 01:45:00,1
2019-03-07 01:46:00,3
2019-03-07 01:50:00,1
2019-03-07 01:51:00,2
2019-03-07 01:53:00,1
2019-03-07 01:54:00,2
2019-03-07 01:55:00,1
2019-03-07 01:56:00,3
2019-03-07 02:00:00,1
2019-03-07 02:01:00,2
2019-03-07 02:03:00,1
2019-03-07 02:04:00,3
2019-03-07 02:05:00,1
2019-03-07 02:06:00,2
2019-03-07 02:10:00,1
2019-03-07 02:11:00,2
2019-03-07 02:13:00,1
2019-03-07 02:14:00,2
2019-03-07 02:15:00,1
2019-03-07 02:16:00,2
2019-03-07 02:20:00,1
2019-03-07 02:21:00,2
2019-03-07 02:23:00,1
2019-03-07 02:24:00,2
2019-03-07 02:25:00,1
2019-03-07 02:26:00,2
2019-03-07 02:30:00,1
2019-03-07 02:31:00,2
2019-03-07 02:33:00,1
2019-03-07 02:34:00,2
2019-03-07 02:35:00,1
2019-03-07 02:36:00,3
2019-03-07 02:40:00,1
2019-03-07 02:41:00,2
2019-03-07 02:43:00,1
2019-03-07 02:44:00,2
2019-03-07 02:45:00,1
2019-03-07 02:46:00,2
2019-03-07 02:50:00,1
2019-03-07 02:51:00,3
2019-03-07 02:53:00,1
2019-03-07 02:54:00,2
2019-03-07 02:55:00,1
2019-03-07 02:56:00,3
2019-03-07 03:00:00,1
2019-03-07 03:01:00,3
2019-03-07 03:03:00,1
2019-03-07 03:04:00,2
2019-03-07 03:05:00,1
2019-03-07 03:06:00,2
2019-03-07 03:10:00,1
2019-03-07 03:11:00,2
2019-03-07 03:14:00,3
2019-03-07 03:15:00,1
2019-03-07 03:16:00,2
2019-03-07 03:20:00,1
2019-03-07 03:21:00,2
2019-03-07 03:24:00,4
2019-03-07 03:25:00,1
2019-03-07 03:26:00,3
2019-03-07 03:30:00,2
2019-03-07 03:31:00,3
2019-03-07 03:34:00,3
2019-03-07 03:35:00,1
2019-03-07 03:36:00,2
2019-03-07 03:40:00,1
2019-03-07 03:41:00,2
2019-03-07 03:44:00,3
2019-03-07 03:45:00,2
2019-03-07 03:46:00,3
2019-03-07 03:50:00,1
2019-03-07 03:51:00,2
2019-03-07 03:54:00,3
2019-03-07 03:55:00,1
2019-03-07 03:56:00,2
2019-03-07 04:00:00,1
2019-03-07 04:01:00,3
2019-03-07 04:04:00,3
2019-03-07 04:05:00,2
2019-03-07 04:06:00,2
2019-03-07 04:10:00,1
2019-03-07 04:11:00,2
2019-03-07 04:14:00,3
2019-03-07 04:15:00,2
2019-03-07 04:16:00,4
2019-03-07 04:20:00,1
2019-03-07 04:21:00,2
2019-03-07 04:24:00,3
2019-03-07 04:25:00,1
2019-03-07 04:26:00,2
2019-03-07 04:30:00,1
2019-03-07 04:31:00,2
2019-03-07 04:34:00,3
2019-03-07 04:35:00,1
2019-03-07 04:36:00,2
2019-03-07 04:40:00,1
2019-03-07 04:41:00,2
2019-03-07 04:44:00,3
2019-03-07 04:45:00,1
2019-03-07 04:46:00,2
2019-03-07 04:50:00,1
2019-03-07 04:51:00,2
2019-03-07 04:54:00,3
2019-03-07 04:55:00,1
2019-03-07 04:56:00,3
2019-03-07 05:00:00,1
2019-03-07 05:01:00,3
2019-03-07 05:04:00,3
2019-03-07 05:05:00,1
2019-03-07 05:06:00,2
2019-03-07 05:10:00,1
2019-03-07 05:11:00,2
2019-03-07 05:14:00,4
2019-03-07 05:15:00,1
2019-03-07 05:16:00,2
2019-03-07 05:20:00,1
2019-03-07 05:21:00,3
2019-03-07 05:24:00,3
2019-03-07 05:25:00,1
2019-03-07 05:26:00,2
2019-03-07 05:30:00,1
2019-03-07 05:31:00,4
2019-03-07 05:34:00,3
2019-03-07 05:35:00,1
2019-03-07 05:36:00,2
2019-03-07 05:40:00,1
2019-03-07 05:41:00,3
2019-03-07 05:44:00,3
2019-03-07 05:45:00,1
2019-03-07 05:46:00,2
2019-03-07 05:50:00,1
2019-03-07 05:51:00,2
2019-03-07 05:54:00,3
2019-03-07 05:55:00,1
2019-03-07 05:56:00,3
2019-03-07 06:00:00,1
2019-03-07 06:01:00,3
2019-03-07 06:04:00,3
2019-03-07 06:05:00,1
2019-03-07 06:06:00,2
2019-03-07 06:10:00,1
2019-03-07 06:11:00,2
2019-03-07 06:14:00,3
2019-03-07 06:15:00,2
2019-03-07 06:16:00,2
2019-03-07 06:20:00,1
2019-03-07 06:21:00,2
2019-03-07 06:24:00,3
2019-03-07 06:25:00,1
2019-03-07 06:26:00,2
2019-03-07 06:30:00,1
2019-03-07 06:31:00,2
2019-03-07 06:34:00,3
2019-03-07 06:35:00,1
2019-03-07 06:36:00,2
2019-03-07 06:40:00,1
2019-03-07 06:41:00,2
2019-03-07 06:44:00,3
2019-03-07 06:45:00,1
2019-03-07 06:46:00,2
2019-03-07 06:50:00,1
2019-03-07 06:51:00,2
2019-03-07 06:54:00,3
2019-03-07 06:55:00,1
2019-03-07 06:56:00,2
2019-03-07 07:00:00,1
2019-03-07 07:01:00,3
2019-03-07 07:04:00,3
2019-03-07 07:05:00,1
2019-03-07 07:06:00,2
2019-03-07 07:10:00,1
2019-03-07 07:11:00,2
2019-03-07 07:14:00,3
2019-03-07 07:15:00,1
2019-03-07 07:16:00,3
2019-03-07 07:20:00,1
2019-03-07 07:21:00,2
2019-03-07 07:24:00,3
2019-03-07 07:25:00,1
2019-03-07 07:26:00,2
2019-03-07 07:30:00,1
2019-03-07 07:31:00,2
2019-03-07 07:34:00,3
2019-03-07 07:35:00,1
2019-03-07 07:36:00,2
2019-03-07 07:40:00,1
2019-03-07 07:41:00,3
2019-03-07 07:44:00,3
2019-03-07 07:45:00,1
2019-03-07 07:46:00,2
2019-03-07 07:50:00,1
2019-03-07 07:51:00,3
2019-03-07 07:54:00,3
2019-03-07 07:55:00,1
2019-03-07 07:56:00,2
2019-03-07 08:00:00,1
2019-03-07 08:01:00,2
2019-03-07 08:04:00,3
2019-03-07 08:05:00,1
2019-03-07 08:06:00,2
2019-03-07 08:10:00,1
2019-03-07 08:11:00,2
2019-03-07 08:14:00,4
2019-03-07 08:15:00,1
2019-03-07 08:16:00,2
2019-03-07 08:20:00,1
2019-03-07 08:21:00,2
2019-03-07 08:24:00,3
2019-03-07 08:25:00,1
2019-03-07 08:26:00,2
2019-03-07 08:30:00,1
2019-03-07 08:31:00,3
2019-03-07 08:34:00,3
2019-03-07 08:35:00,1
2019-03-07 08:36:00,2
2019-03-07 08:40:00,1
2019-03-07 08:41:00,2
2019-03-07 08:44:00,3
2019-03-07 08:45:00,1
2019-03-07 08:46:00,2
2019-03-07 08:50:00,1
2019-03-07 08:51:00,3
2019-03-07 08:52:00,2
2019-03-07 08:54:00,3
2019-03-07 08:55:00,1
2019-03-07 08:56:00,2
2019-03-07 09:00:00,1
2019-03-07 09:01:00,2
2019-03-07 09:02:00,1
2019-03-07 09:04:00,3
2019-03-07 09:05:00,1
