26,select * from fDocFunctionParams(&&&)
2019-03-07 00:14:00,1
2019-03-07 02:50:00,1
2019-03-07 02:58:00,1
2019-03-07 04:27:00,1
2019-03-07 05:21:00,1
2019-03-07 06:07:00,1
2019-03-07 06:47:00,1
2019-03-07 07:19:00,1
2019-03-07 08:26:00,1
2019-03-07 09:31:00,1
2019-03-07 10:05:00,1
2019-03-07 11:28:00,1
2019-03-07 11:43:00,2
2019-03-07 12:52:00,3
2019-03-07 13:43:00,1
2019-03-07 13:55:00,1
2019-03-07 14:21:00,1
2019-03-07 15:04:00,1
2019-03-07 17:37:00,1
2019-03-07 20:05:00,2
2019-03-07 22:42:00,1
2019-03-07 23:30:00,1
