30,SELECT COUNT(*) FROM SpecObj
2019-03-07 09:59:00,3
2019-03-07 10:00:00,3
2019-03-07 10:01:00,2
2019-03-07 10:02:00,3
2019-03-07 10:03:00,4
2019-03-07 10:04:00,3
2019-03-07 10:05:00,3
2019-03-07 10:06:00,4
2019-03-07 10:07:00,3
2019-03-07 10:10:00,2
