27,select * from galSpecLine where specObjId=#
2019-03-07 00:39:00,1
2019-03-07 01:27:00,1
2019-03-07 02:16:00,1
2019-03-07 02:52:00,1
2019-03-07 03:03:00,1
2019-03-07 05:28:00,1
2019-03-07 06:08:00,1
2019-03-07 06:42:00,1
2019-03-07 10:53:00,1
2019-03-07 11:01:00,1
2019-03-07 11:03:00,1
2019-03-07 11:09:00,1
2019-03-07 12:10:00,1
2019-03-07 13:06:00,1
2019-03-07 16:45:00,1
2019-03-07 17:44:00,1
2019-03-07 17:50:00,7
2019-03-07 17:52:00,1
2019-03-07 18:41:00,1
2019-03-07 19:14:00,1
2019-03-07 19:31:00,1
