1,"SELECT  avg(dered_u) as uMag_avg, avg(dered_g) as gMag_avg, avg(dered_r) as rMag_avg, avg(dered_i) as iMag_avg, avg(dered_z) as zMag_avg FROM PhotoObj WHERE (ra between # and #) and (dec between # and #)and Type = #"
2019-03-07 18:37:00,1
