64,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-06-23 07:45:00,1
2019-06-23 08:45:00,1
2019-06-23 09:45:00,1
2019-06-23 09:51:00,35
2019-06-23 10:17:00,7
2019-06-23 10:18:00,7
2019-06-23 10:36:00,1
2019-06-23 10:45:00,1
2019-06-23 11:45:00,1
2019-06-23 12:45:00,1
2019-06-23 13:36:00,1
2019-06-23 13:45:00,1
2019-06-23 14:45:00,1
2019-06-23 15:45:00,1
2019-06-23 16:45:00,1
2019-06-23 17:45:00,1
2019-06-23 18:45:00,1
2019-06-23 19:45:00,1
