17,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&'<a target=INFO href=http://skyserver.sdss.org/DR1#/en/tools/explore/obj.aspx?id=&&& + cast(x.objId as varchar(#)) + &&&>&&&+ cast(x.objId as varchar(#)) + &&&</a>&&& as objID, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field,  dbo.fPhotoTypeN(p.type) as type,  p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z  FROM #upload u  JOIN #x x ON x.up_id = u.up_id  JOIN PhotoTag p ON p.objID = x.objID  ORDER BY x.up_id  &&&#', @log=#, @filter=#"
2019-06-23 09:27:00,1
2019-06-23 09:29:00,1
2019-06-23 09:43:00,1
2019-06-23 11:47:00,1
2019-06-23 13:39:00,1
2019-06-23 13:54:00,1
2019-06-23 16:37:00,1
2019-06-23 18:39:00,2
2019-06-23 18:46:00,1
2019-06-23 18:47:00,1
2019-06-23 18:49:00,2
2019-06-23 19:06:00,1
2019-06-23 19:08:00,1
2019-06-23 19:09:00,1
2019-06-23 19:38:00,1
