85,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-06-23 22:33:00,1
2019-06-23 22:36:00,2
2019-06-23 22:38:00,1
2019-06-23 22:39:00,2
2019-06-23 22:40:00,1
2019-06-23 22:41:00,1
2019-06-23 22:42:00,1
2019-06-23 22:45:00,1
2019-06-23 22:46:00,2
2019-06-23 22:47:00,1
2019-06-23 22:49:00,1
2019-06-23 22:52:00,1
2019-06-23 22:53:00,1
2019-06-23 22:55:00,1
2019-06-23 22:56:00,1
2019-06-23 22:57:00,1
2019-06-23 22:58:00,1
2019-06-23 23:00:00,1
2019-06-23 23:01:00,1
2019-06-23 23:02:00,2
2019-06-23 23:03:00,2
2019-06-23 23:04:00,3
2019-06-23 23:05:00,2
2019-06-23 23:06:00,2
2019-06-23 23:07:00,2
2019-06-23 23:08:00,1
2019-06-23 23:09:00,1
2019-06-23 23:10:00,1
2019-06-23 23:11:00,1
2019-06-23 23:12:00,1
2019-06-23 23:14:00,2
2019-06-23 23:15:00,2
2019-06-23 23:16:00,1
2019-06-23 23:17:00,1
2019-06-23 23:19:00,1
2019-06-23 23:20:00,1
2019-06-23 23:21:00,1
2019-06-23 23:22:00,1
2019-06-23 23:23:00,1
2019-06-23 23:24:00,1
2019-06-23 23:25:00,1
2019-06-23 23:26:00,1
2019-06-23 23:27:00,1
2019-06-23 23:28:00,1
2019-06-23 23:30:00,1
2019-06-23 23:31:00,1
2019-06-23 23:32:00,1
2019-06-23 23:33:00,1
2019-06-23 23:34:00,1
2019-06-23 23:35:00,1
2019-06-23 23:36:00,1
2019-06-23 23:38:00,1
2019-06-23 23:40:00,1
2019-06-23 23:41:00,1
2019-06-23 23:43:00,1
2019-06-23 23:44:00,1
2019-06-23 23:45:00,1
2019-06-23 23:47:00,1
2019-06-23 23:48:00,1
2019-06-23 23:50:00,1
2019-06-23 23:51:00,1
2019-06-23 23:52:00,1
2019-06-23 23:53:00,1
2019-06-23 23:54:00,2
2019-06-23 23:55:00,1
2019-06-23 23:56:00,2
2019-06-23 23:57:00,1
2019-06-23 23:58:00,2
2019-06-23 23:59:00,2
