1,"SELECT TOP # s.plate,s.mjd,s.fiberid,s.eClass, &&& as filter FROM BESTDR5..SpecObj as s, dbo.fGetNearbyObjEq(#,#,#) as b,  BESTDR5..PhotoObj as p WHERE b.objID = p.objID AND ( p.type = # OR p.type = #) AND s.bestObjID = p.objID"
2019-06-23 08:17:00,1
