54,select * from SpecLineIndex where specObjId=#
2019-06-23 01:07:00,1
2019-06-23 01:23:00,1
2019-06-23 01:34:00,1
2019-06-23 01:35:00,1
2019-06-23 02:58:00,1
2019-06-23 03:52:00,1
2019-06-23 04:51:00,1
2019-06-23 04:54:00,1
2019-06-23 04:59:00,1
2019-06-23 05:47:00,1
2019-06-23 05:51:00,1
2019-06-23 06:05:00,1
2019-06-23 06:21:00,1
2019-06-23 06:22:00,1
2019-06-23 06:27:00,2
2019-06-23 07:57:00,1
2019-06-23 07:58:00,1
2019-06-23 08:05:00,1
2019-06-23 09:07:00,1
2019-06-23 10:01:00,1
2019-06-23 10:22:00,1
2019-06-23 10:29:00,1
2019-06-23 10:53:00,1
2019-06-23 11:00:00,1
2019-06-23 11:01:00,2
2019-06-23 11:13:00,1
2019-06-23 11:23:00,1
2019-06-23 11:30:00,1
2019-06-23 11:33:00,2
2019-06-23 12:17:00,1
2019-06-23 12:18:00,1
2019-06-23 12:20:00,1
2019-06-23 12:27:00,1
2019-06-23 12:31:00,2
2019-06-23 12:33:00,1
2019-06-23 12:37:00,1
2019-06-23 13:16:00,1
2019-06-23 13:45:00,1
2019-06-23 13:59:00,1
2019-06-23 14:05:00,1
2019-06-23 15:08:00,1
2019-06-23 15:34:00,1
2019-06-23 19:11:00,1
2019-06-23 20:13:00,1
2019-06-23 21:27:00,1
2019-06-23 21:34:00,1
2019-06-23 21:51:00,1
2019-06-23 22:40:00,1
2019-06-23 23:26:00,1
2019-06-23 23:54:00,1
