129,select * from Field where fieldId=#
2019-06-23 00:01:00,1
2019-06-23 01:01:00,2
2019-06-23 01:22:00,1
2019-06-23 01:29:00,1
2019-06-23 02:11:00,1
2019-06-23 02:17:00,1
2019-06-23 02:57:00,1
2019-06-23 03:10:00,2
2019-06-23 03:11:00,1
2019-06-23 03:18:00,1
2019-06-23 03:56:00,1
2019-06-23 04:18:00,2
2019-06-23 04:53:00,1
2019-06-23 05:16:00,1
2019-06-23 05:34:00,1
2019-06-23 05:36:00,1
2019-06-23 06:08:00,1
2019-06-23 06:22:00,1
2019-06-23 06:28:00,1
2019-06-23 06:51:00,1
2019-06-23 07:02:00,1
2019-06-23 07:05:00,4
2019-06-23 07:06:00,16
2019-06-23 07:09:00,1
2019-06-23 07:17:00,9
2019-06-23 07:54:00,1
2019-06-23 07:59:00,1
2019-06-23 08:53:00,6
2019-06-23 08:54:00,11
2019-06-23 09:09:00,1
2019-06-23 09:10:00,1
2019-06-23 09:20:00,1
2019-06-23 09:22:00,1
2019-06-23 09:26:00,1
2019-06-23 09:48:00,1
2019-06-23 10:07:00,1
2019-06-23 10:18:00,1
2019-06-23 10:20:00,1
2019-06-23 10:27:00,1
2019-06-23 10:51:00,1
2019-06-23 11:14:00,1
2019-06-23 11:18:00,1
2019-06-23 11:23:00,1
2019-06-23 11:31:00,1
2019-06-23 11:34:00,1
2019-06-23 11:37:00,2
2019-06-23 11:38:00,1
2019-06-23 11:58:00,1
2019-06-23 11:59:00,2
2019-06-23 12:06:00,1
2019-06-23 12:20:00,1
2019-06-23 12:39:00,1
2019-06-23 13:03:00,1
2019-06-23 13:04:00,1
2019-06-23 13:05:00,1
2019-06-23 13:18:00,1
2019-06-23 13:21:00,1
2019-06-23 13:42:00,1
2019-06-23 13:43:00,1
2019-06-23 13:45:00,1
2019-06-23 13:59:00,1
2019-06-23 14:43:00,1
2019-06-23 14:47:00,1
2019-06-23 15:11:00,1
2019-06-23 16:43:00,1
2019-06-23 18:03:00,1
2019-06-23 18:23:00,1
2019-06-23 20:19:00,1
2019-06-23 20:27:00,1
2019-06-23 20:40:00,1
2019-06-23 20:47:00,1
2019-06-23 21:01:00,1
2019-06-23 21:16:00,1
2019-06-23 21:29:00,1
2019-06-23 21:34:00,3
2019-06-23 21:40:00,1
2019-06-23 21:55:00,1
2019-06-23 22:37:00,1
2019-06-23 23:23:00,1
2019-06-23 23:42:00,1
2019-06-23 23:57:00,1
