19,"select name, type, description from DBObjects where  type in (&&&,&&&) and access=&&& and UPPER(name) like &&&"
2019-06-23 10:30:00,1
2019-06-23 11:54:00,1
2019-06-23 16:54:00,8
2019-06-23 16:55:00,6
2019-06-23 17:46:00,1
2019-06-23 23:18:00,1
2019-06-23 23:56:00,1
