944,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-06-23 00:14:00,42
2019-06-23 01:32:00,18
2019-06-23 01:48:00,18
2019-06-23 06:04:00,42
2019-06-23 06:07:00,1
2019-06-23 06:16:00,1
2019-06-23 06:27:00,1
2019-06-23 06:35:00,18
2019-06-23 07:09:00,1
2019-06-23 07:15:00,42
2019-06-23 07:38:00,42
2019-06-23 07:39:00,18
2019-06-23 08:24:00,42
2019-06-23 09:10:00,18
2019-06-23 09:36:00,42
2019-06-23 09:50:00,18
2019-06-23 10:43:00,1
2019-06-23 11:53:00,18
2019-06-23 11:54:00,42
2019-06-23 11:57:00,42
2019-06-23 12:41:00,42
2019-06-23 14:10:00,42
2019-06-23 14:11:00,42
2019-06-23 14:29:00,18
2019-06-23 15:38:00,18
2019-06-23 16:05:00,42
2019-06-23 17:17:00,42
2019-06-23 17:53:00,42
2019-06-23 18:10:00,42
2019-06-23 19:52:00,18
2019-06-23 20:09:00,1
2019-06-23 20:25:00,42
2019-06-23 21:01:00,1
2019-06-23 22:05:00,1
2019-06-23 22:30:00,42
2019-06-23 22:44:00,42
