280,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-03-05 00:00:00,1
2019-03-05 00:02:00,1
2019-03-05 00:03:00,1
2019-03-05 00:16:00,1
2019-03-05 00:24:00,1
2019-03-05 00:25:00,1
2019-03-05 00:30:00,1
2019-03-05 00:41:00,1
2019-03-05 00:42:00,1
2019-03-05 00:44:00,1
2019-03-05 01:16:00,1
2019-03-05 01:18:00,1
2019-03-05 01:19:00,1
2019-03-05 01:20:00,1
2019-03-05 01:21:00,1
2019-03-05 01:22:00,1
2019-03-05 01:24:00,1
2019-03-05 01:26:00,1
2019-03-05 01:27:00,1
2019-03-05 01:35:00,1
2019-03-05 01:48:00,1
2019-03-05 01:57:00,1
2019-03-05 01:59:00,1
2019-03-05 02:07:00,1
2019-03-05 02:18:00,1
2019-03-05 02:37:00,1
2019-03-05 02:40:00,1
2019-03-05 02:46:00,1
2019-03-05 02:54:00,2
2019-03-05 03:17:00,1
2019-03-05 03:21:00,1
2019-03-05 03:22:00,1
2019-03-05 03:39:00,1
2019-03-05 03:42:00,1
2019-03-05 03:50:00,1
2019-03-05 03:56:00,2
2019-03-05 03:59:00,1
2019-03-05 04:02:00,1
2019-03-05 04:08:00,1
2019-03-05 04:22:00,1
2019-03-05 04:25:00,1
2019-03-05 04:27:00,1
2019-03-05 04:30:00,1
2019-03-05 04:32:00,1
2019-03-05 04:36:00,1
2019-03-05 04:53:00,1
2019-03-05 05:14:00,1
2019-03-05 05:17:00,1
2019-03-05 05:20:00,1
2019-03-05 05:23:00,1
2019-03-05 05:28:00,1
2019-03-05 05:29:00,1
2019-03-05 05:35:00,1
2019-03-05 05:37:00,1
2019-03-05 05:38:00,1
2019-03-05 05:53:00,1
2019-03-05 05:56:00,1
2019-03-05 06:19:00,1
2019-03-05 07:21:00,1
2019-03-05 07:26:00,1
2019-03-05 07:44:00,1
2019-03-05 07:46:00,1
2019-03-05 08:04:00,1
2019-03-05 08:08:00,1
2019-03-05 08:13:00,1
2019-03-05 08:15:00,1
2019-03-05 08:26:00,1
2019-03-05 08:38:00,1
2019-03-05 08:39:00,1
2019-03-05 08:40:00,1
2019-03-05 08:48:00,1
2019-03-05 09:16:00,1
2019-03-05 09:18:00,1
2019-03-05 09:28:00,1
2019-03-05 09:33:00,1
2019-03-05 09:45:00,2
2019-03-05 09:52:00,1
2019-03-05 10:03:00,1
2019-03-05 10:10:00,1
2019-03-05 10:48:00,1
2019-03-05 10:56:00,1
2019-03-05 11:08:00,1
2019-03-05 11:56:00,2
2019-03-05 12:03:00,1
2019-03-05 12:30:00,1
2019-03-05 12:31:00,1
2019-03-05 12:34:00,1
2019-03-05 12:45:00,1
2019-03-05 12:46:00,1
2019-03-05 12:48:00,1
2019-03-05 12:53:00,1
2019-03-05 12:54:00,1
2019-03-05 13:01:00,1
2019-03-05 13:02:00,1
2019-03-05 13:03:00,1
2019-03-05 13:10:00,1
2019-03-05 13:11:00,1
2019-03-05 13:14:00,1
2019-03-05 13:18:00,2
2019-03-05 13:26:00,1
2019-03-05 13:29:00,1
2019-03-05 13:30:00,1
2019-03-05 13:32:00,1
