1054,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-03-05 00:03:00,15
2019-03-05 00:04:00,34
2019-03-05 00:05:00,20
2019-03-05 00:17:00,10
2019-03-05 00:18:00,29
2019-03-05 00:19:00,18
2019-03-05 00:20:00,31
2019-03-05 00:21:00,33
2019-03-05 00:22:00,29
2019-03-05 00:23:00,30
2019-03-05 00:24:00,30
2019-03-05 00:25:00,29
2019-03-05 00:26:00,31
2019-03-05 00:27:00,30
2019-03-05 17:00:00,3
2019-03-05 17:01:00,2
2019-03-05 17:02:00,5
2019-03-05 17:04:00,9
2019-03-05 17:05:00,9
2019-03-05 17:06:00,19
2019-03-05 17:16:00,12
2019-03-05 17:17:00,27
2019-03-05 17:18:00,27
2019-03-05 17:19:00,1
2019-03-05 17:31:00,13
2019-03-05 17:32:00,28
2019-03-05 17:33:00,27
2019-03-05 17:34:00,24
2019-03-05 17:35:00,26
2019-03-05 17:36:00,25
2019-03-05 17:37:00,29
2019-03-05 17:38:00,25
2019-03-05 17:39:00,31
2019-03-05 17:40:00,28
2019-03-05 17:41:00,29
2019-03-05 17:42:00,26
2019-03-05 17:43:00,24
2019-03-05 17:44:00,30
2019-03-05 17:45:00,26
2019-03-05 17:46:00,27
2019-03-05 17:47:00,27
2019-03-05 17:48:00,28
2019-03-05 17:49:00,27
2019-03-05 17:50:00,29
2019-03-05 17:51:00,25
2019-03-05 17:52:00,17
