23,select * from galSpecIndx where specObjId=#
2019-03-05 01:07:00,1
2019-03-05 03:14:00,1
2019-03-05 04:08:00,1
2019-03-05 04:41:00,1
2019-03-05 06:14:00,1
2019-03-05 08:35:00,1
2019-03-05 09:08:00,1
2019-03-05 09:18:00,1
2019-03-05 10:50:00,1
2019-03-05 12:16:00,1
2019-03-05 12:48:00,1
2019-03-05 13:18:00,1
2019-03-05 13:20:00,1
2019-03-05 15:00:00,1
2019-03-05 15:05:00,1
2019-03-05 17:01:00,1
2019-03-05 18:45:00,1
2019-03-05 19:29:00,1
2019-03-05 19:48:00,1
2019-03-05 20:00:00,1
2019-03-05 20:07:00,1
2019-03-05 21:52:00,1
2019-03-05 22:28:00,1
