59,select distinct parent from DBViewCols where viewname=&&&
2019-03-05 00:28:00,1
2019-03-05 00:46:00,1
2019-03-05 00:49:00,1
2019-03-05 02:05:00,1
2019-03-05 02:55:00,1
2019-03-05 03:02:00,1
2019-03-05 04:02:00,1
2019-03-05 04:33:00,1
2019-03-05 05:20:00,1
2019-03-05 05:26:00,1
2019-03-05 06:21:00,1
2019-03-05 09:14:00,1
2019-03-05 10:30:00,1
2019-03-05 10:49:00,2
2019-03-05 11:09:00,1
2019-03-05 11:11:00,1
2019-03-05 11:55:00,1
2019-03-05 12:01:00,7
2019-03-05 14:52:00,1
2019-03-05 14:53:00,1
2019-03-05 15:41:00,1
2019-03-05 15:56:00,2
2019-03-05 15:57:00,1
2019-03-05 16:05:00,1
2019-03-05 16:06:00,1
2019-03-05 16:10:00,1
2019-03-05 16:28:00,1
2019-03-05 16:37:00,2
2019-03-05 16:42:00,1
2019-03-05 17:11:00,1
2019-03-05 18:06:00,1
2019-03-05 19:20:00,1
2019-03-05 19:24:00,1
2019-03-05 19:38:00,1
2019-03-05 19:57:00,1
2019-03-05 21:08:00,1
2019-03-05 21:19:00,1
2019-03-05 21:23:00,1
2019-03-05 23:10:00,1
2019-03-05 23:11:00,4
2019-03-05 23:12:00,4
2019-03-05 23:13:00,2
2019-03-05 23:15:00,1
