199,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-03-05 10:49:00,2
2019-03-05 10:50:00,2
2019-03-05 10:51:00,2
2019-03-05 10:53:00,2
2019-03-05 10:54:00,2
2019-03-05 10:55:00,2
2019-03-05 10:58:00,4
2019-03-05 10:59:00,2
2019-03-05 11:03:00,2
2019-03-05 11:04:00,4
2019-03-05 11:10:00,2
2019-03-05 12:16:00,4
2019-03-05 12:17:00,2
2019-03-05 12:20:00,1
2019-03-05 12:21:00,2
2019-03-05 12:22:00,7
2019-03-05 12:23:00,3
2019-03-05 12:24:00,7
2019-03-05 12:26:00,6
2019-03-05 12:27:00,2
2019-03-05 12:31:00,2
2019-03-05 12:35:00,2
2019-03-05 12:41:00,2
2019-03-05 12:42:00,6
2019-03-05 12:44:00,6
2019-03-05 12:46:00,2
2019-03-05 12:47:00,4
2019-03-05 12:48:00,2
2019-03-05 12:49:00,4
2019-03-05 12:50:00,2
2019-03-05 12:51:00,6
2019-03-05 12:58:00,2
2019-03-05 12:59:00,6
2019-03-05 13:01:00,4
2019-03-05 13:02:00,2
2019-03-05 13:04:00,6
2019-03-05 13:07:00,2
2019-03-05 13:09:00,4
2019-03-05 13:11:00,2
2019-03-05 13:12:00,2
2019-03-05 13:14:00,3
2019-03-05 13:15:00,3
2019-03-05 13:16:00,2
2019-03-05 13:17:00,3
2019-03-05 13:19:00,4
2019-03-05 13:20:00,2
2019-03-05 13:21:00,4
2019-03-05 13:22:00,3
2019-03-05 13:23:00,6
2019-03-05 13:24:00,6
2019-03-05 13:25:00,2
2019-03-05 13:26:00,2
2019-03-05 13:27:00,1
2019-03-05 13:36:00,1
2019-03-05 13:37:00,3
2019-03-05 13:38:00,1
2019-03-05 13:39:00,4
2019-03-05 13:40:00,2
2019-03-05 13:41:00,1
2019-03-05 13:42:00,2
2019-03-05 13:43:00,2
2019-03-05 13:44:00,2
2019-03-05 13:47:00,6
2019-03-05 13:53:00,2
2019-03-05 13:59:00,2
2019-03-05 14:05:00,2
