72,select * from fDocFunctionParams(&&&)
2019-03-05 00:26:00,1
2019-03-05 01:37:00,1
2019-03-05 02:40:00,1
2019-03-05 03:30:00,1
2019-03-05 04:58:00,1
2019-03-05 07:52:00,1
2019-03-05 09:45:00,1
2019-03-05 10:43:00,1
2019-03-05 11:24:00,1
2019-03-05 11:55:00,12
2019-03-05 12:03:00,7
2019-03-05 12:04:00,5
2019-03-05 14:04:00,1
2019-03-05 14:58:00,1
2019-03-05 15:01:00,1
2019-03-05 15:10:00,1
2019-03-05 15:39:00,1
2019-03-05 16:40:00,1
2019-03-05 17:00:00,1
2019-03-05 17:05:00,1
2019-03-05 17:09:00,1
2019-03-05 17:12:00,1
2019-03-05 17:38:00,1
2019-03-05 17:57:00,1
2019-03-05 18:07:00,1
2019-03-05 22:16:00,1
2019-03-05 22:21:00,1
2019-03-05 22:26:00,1
2019-03-05 23:11:00,2
2019-03-05 23:12:00,5
2019-03-05 23:13:00,3
2019-03-05 23:14:00,5
2019-03-05 23:15:00,6
2019-03-05 23:16:00,1
2019-03-05 23:17:00,1
