3,"SELECT ra,dec, dbo.fGetNearestObjIdEq(ra,dec,#) as objId FROM mydb.test_radec2  into mydb.test_# WHERE dbo.fGetNearestObjIdEq(ra,dec,#) IS NOT NULL"
2019-03-05 10:16:00,1
2019-03-05 10:17:00,1
2019-03-05 10:18:00,1
