1,"SELECT p.ra, p.dec, pm.pmRa, pm.pmRaErr, pm.pmDec, pm.pmDecErr into mydb.MyTable from PhotoObj as p   JOIN SpecObj as s ON s.bestObjID = p.objID   JOIN ProperMotions as pm ON pm.objid = p.objID"
2019-03-05 05:52:00,1
