24,select * from XCRedshift where specObjId=#
2019-03-05 00:57:00,1
2019-03-05 02:21:00,1
2019-03-05 02:58:00,1
2019-03-05 05:01:00,1
2019-03-05 06:40:00,1
2019-03-05 08:29:00,1
2019-03-05 08:38:00,1
2019-03-05 08:45:00,1
2019-03-05 09:04:00,1
2019-03-05 09:59:00,1
2019-03-05 11:10:00,1
2019-03-05 11:36:00,1
2019-03-05 11:40:00,1
2019-03-05 12:33:00,1
2019-03-05 13:44:00,1
2019-03-05 14:31:00,1
2019-03-05 14:34:00,1
2019-03-05 15:07:00,1
2019-03-05 16:44:00,1
2019-03-05 20:00:00,1
2019-03-05 22:45:00,2
2019-03-05 22:47:00,1
2019-03-05 23:31:00,1
