2,"SELECT     o.objid,m.ra AS ra1, m.dec AS dec1, n.distance,     o.ra AS ra2, o.dec AS dec2,      o.psfMag_u, o.psfMag_g, o.psfMag_r, o.psfMag_i,    o.psfMag_z, o.dered_u, o.dered_g, o.dered_r, o.dered_i, o.dered_z,   o.extinction_u, o.extinction_g, o.extinction_r, o.extinction_i, o.extinction_z,   mode =#, type=# into mydb.MyTable_# from MyDB.MyRaDecPairs AS m     CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n    JOIN PhotoObj AS o ON n.objid=o.objid"
2019-03-05 14:53:00,2
