1,"select    specObjID   ,ra   ,dec   ,z   ,zErr   ,class into mydb.BOSSDR1#_SpeczObject from SpecObjAll where   zWarning = #   AND z > #   AND zErr/(#+z) < #   AND z < #"
2019-08-20 07:56:00,1
