14606,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-08-20 00:00:00,29
2019-08-20 00:01:00,3
2019-08-20 00:02:00,23
2019-08-20 00:03:00,2
2019-08-20 00:06:00,11
2019-08-20 00:08:00,32
2019-08-20 00:09:00,4
2019-08-20 00:10:00,27
2019-08-20 00:11:00,3
2019-08-20 00:12:00,24
2019-08-20 00:13:00,2
2019-08-20 00:16:00,11
2019-08-20 00:18:00,35
2019-08-20 00:20:00,34
2019-08-20 00:21:00,3
2019-08-20 00:22:00,25
2019-08-20 00:23:00,2
2019-08-20 00:26:00,14
2019-08-20 00:28:00,32
2019-08-20 00:30:00,33
2019-08-20 00:31:00,3
2019-08-20 00:32:00,23
2019-08-20 00:33:00,2
2019-08-20 00:36:00,10
2019-08-20 00:38:00,32
2019-08-20 00:40:00,31
2019-08-20 00:41:00,3
2019-08-20 00:42:00,25
2019-08-20 00:43:00,2
2019-08-20 00:46:00,10
2019-08-20 00:48:00,32
2019-08-20 00:50:00,31
2019-08-20 00:51:00,3
2019-08-20 00:52:00,23
2019-08-20 00:53:00,2
2019-08-20 00:56:00,12
2019-08-20 00:58:00,30
2019-08-20 01:00:00,31
2019-08-20 01:01:00,3
2019-08-20 01:02:00,23
2019-08-20 01:03:00,3
2019-08-20 01:06:00,10
2019-08-20 01:08:00,30
2019-08-20 01:10:00,31
2019-08-20 01:11:00,3
2019-08-20 01:12:00,25
2019-08-20 01:13:00,2
2019-08-20 01:16:00,10
2019-08-20 01:18:00,33
2019-08-20 01:20:00,32
2019-08-20 01:21:00,3
2019-08-20 01:22:00,23
2019-08-20 01:23:00,2
2019-08-20 01:26:00,10
2019-08-20 01:28:00,34
2019-08-20 01:30:00,31
2019-08-20 01:31:00,3
2019-08-20 01:32:00,23
2019-08-20 01:33:00,1
2019-08-20 01:36:00,10
2019-08-20 01:38:00,32
2019-08-20 01:40:00,31
2019-08-20 01:41:00,3
2019-08-20 01:42:00,24
2019-08-20 01:43:00,1
2019-08-20 01:46:00,11
2019-08-20 01:48:00,30
2019-08-20 01:50:00,31
2019-08-20 01:51:00,3
2019-08-20 01:52:00,25
2019-08-20 01:53:00,2
2019-08-20 01:56:00,10
2019-08-20 01:58:00,32
2019-08-20 02:00:00,32
2019-08-20 02:01:00,3
2019-08-20 02:02:00,24
2019-08-20 02:03:00,2
2019-08-20 02:06:00,10
2019-08-20 02:08:00,30
2019-08-20 02:10:00,31
2019-08-20 02:11:00,3
2019-08-20 02:12:00,24
2019-08-20 02:13:00,2
2019-08-20 02:16:00,10
2019-08-20 02:18:00,30
2019-08-20 02:20:00,32
2019-08-20 02:21:00,3
2019-08-20 02:22:00,24
2019-08-20 02:23:00,2
2019-08-20 02:26:00,10
2019-08-20 02:28:00,30
2019-08-20 02:30:00,34
2019-08-20 02:31:00,3
2019-08-20 02:32:00,25
2019-08-20 02:33:00,2
2019-08-20 02:36:00,11
2019-08-20 02:38:00,30
2019-08-20 02:40:00,31
2019-08-20 02:41:00,3
2019-08-20 02:42:00,24
2019-08-20 02:43:00,2
2019-08-20 02:46:00,10
2019-08-20 02:48:00,30
2019-08-20 02:50:00,31
2019-08-20 02:51:00,3
2019-08-20 02:52:00,22
2019-08-20 02:53:00,3
2019-08-20 02:56:00,12
2019-08-20 02:58:00,30
2019-08-20 03:00:00,31
2019-08-20 03:01:00,3
2019-08-20 03:02:00,23
2019-08-20 03:03:00,2
2019-08-20 03:06:00,10
2019-08-20 03:08:00,30
2019-08-20 03:10:00,31
2019-08-20 03:11:00,3
2019-08-20 03:12:00,23
2019-08-20 03:13:00,2
2019-08-20 03:16:00,10
2019-08-20 03:18:00,30
2019-08-20 03:20:00,32
2019-08-20 03:21:00,3
2019-08-20 03:22:00,25
2019-08-20 03:23:00,2
2019-08-20 03:26:00,12
2019-08-20 03:28:00,30
2019-08-20 03:30:00,33
2019-08-20 03:31:00,3
2019-08-20 03:32:00,24
2019-08-20 03:33:00,2
2019-08-20 03:36:00,10
2019-08-20 03:38:00,32
2019-08-20 03:40:00,33
2019-08-20 03:41:00,3
2019-08-20 03:42:00,17
2019-08-20 03:43:00,8
2019-08-20 03:46:00,10
2019-08-20 03:48:00,30
2019-08-20 03:50:00,32
2019-08-20 03:51:00,3
2019-08-20 03:52:00,18
2019-08-20 03:53:00,7
2019-08-20 03:56:00,10
2019-08-20 03:58:00,30
2019-08-20 04:00:00,32
2019-08-20 04:01:00,3
2019-08-20 04:02:00,18
2019-08-20 04:03:00,7
2019-08-20 04:06:00,10
2019-08-20 04:08:00,30
2019-08-20 04:10:00,31
2019-08-20 04:11:00,3
2019-08-20 04:12:00,17
2019-08-20 04:13:00,8
2019-08-20 04:16:00,10
2019-08-20 04:18:00,30
2019-08-20 04:20:00,32
2019-08-20 04:21:00,3
2019-08-20 04:22:00,17
2019-08-20 04:23:00,8
2019-08-20 04:26:00,10
2019-08-20 04:28:00,30
2019-08-20 04:30:00,32
2019-08-20 04:31:00,3
2019-08-20 04:32:00,19
2019-08-20 04:33:00,8
2019-08-20 04:36:00,14
2019-08-20 04:38:00,30
2019-08-20 04:40:00,31
2019-08-20 04:41:00,3
2019-08-20 04:42:00,11
2019-08-20 04:43:00,15
2019-08-20 04:46:00,10
2019-08-20 04:48:00,30
2019-08-20 04:50:00,33
2019-08-20 04:51:00,3
2019-08-20 04:52:00,10
2019-08-20 04:53:00,16
2019-08-20 04:56:00,10
2019-08-20 04:58:00,30
2019-08-20 05:00:00,32
2019-08-20 05:01:00,3
2019-08-20 05:02:00,11
2019-08-20 05:03:00,15
2019-08-20 05:06:00,12
2019-08-20 05:08:00,30
2019-08-20 05:10:00,31
2019-08-20 05:11:00,3
2019-08-20 05:12:00,11
2019-08-20 05:13:00,14
2019-08-20 05:16:00,13
2019-08-20 05:18:00,32
2019-08-20 05:20:00,33
2019-08-20 05:21:00,3
2019-08-20 05:22:00,11
2019-08-20 05:23:00,14
2019-08-20 05:26:00,12
2019-08-20 05:28:00,30
2019-08-20 05:30:00,34
2019-08-20 05:31:00,3
2019-08-20 05:32:00,11
2019-08-20 05:33:00,14
2019-08-20 05:36:00,10
2019-08-20 05:38:00,30
2019-08-20 05:40:00,31
2019-08-20 05:41:00,3
2019-08-20 05:42:00,6
2019-08-20 05:43:00,19
2019-08-20 05:46:00,12
2019-08-20 05:48:00,32
2019-08-20 05:50:00,34
2019-08-20 05:51:00,3
2019-08-20 05:52:00,6
2019-08-20 05:53:00,19
2019-08-20 05:56:00,10
2019-08-20 05:58:00,30
2019-08-20 06:00:00,32
2019-08-20 06:01:00,3
2019-08-20 06:02:00,6
2019-08-20 06:03:00,21
2019-08-20 06:06:00,10
2019-08-20 06:08:00,30
2019-08-20 06:10:00,32
2019-08-20 06:11:00,3
2019-08-20 06:12:00,6
2019-08-20 06:13:00,19
2019-08-20 06:16:00,11
2019-08-20 06:18:00,30
2019-08-20 06:20:00,32
2019-08-20 06:21:00,3
2019-08-20 06:22:00,6
2019-08-20 06:23:00,20
2019-08-20 06:26:00,10
2019-08-20 06:28:00,30
2019-08-20 06:30:00,31
2019-08-20 06:31:00,3
2019-08-20 06:32:00,6
2019-08-20 06:33:00,23
2019-08-20 06:36:00,10
2019-08-20 06:38:00,30
2019-08-20 06:40:00,32
2019-08-20 06:41:00,3
2019-08-20 06:42:00,6
2019-08-20 06:43:00,21
2019-08-20 06:46:00,12
2019-08-20 06:48:00,32
2019-08-20 06:50:00,35
2019-08-20 06:51:00,3
2019-08-20 06:52:00,6
2019-08-20 06:53:00,19
2019-08-20 06:56:00,10
2019-08-20 06:58:00,29
2019-08-20 06:59:00,3
2019-08-20 07:00:00,31
2019-08-20 07:01:00,3
2019-08-20 07:02:00,6
2019-08-20 07:03:00,19
2019-08-20 07:06:00,10
2019-08-20 07:08:00,27
2019-08-20 07:09:00,3
2019-08-20 07:10:00,33
2019-08-20 07:11:00,3
2019-08-20 07:12:00,5
2019-08-20 07:13:00,21
2019-08-20 07:16:00,12
2019-08-20 07:18:00,27
2019-08-20 07:19:00,3
2019-08-20 07:20:00,32
2019-08-20 07:21:00,3
2019-08-20 07:22:00,6
2019-08-20 07:23:00,19
2019-08-20 07:26:00,12
2019-08-20 07:28:00,27
2019-08-20 07:29:00,3
2019-08-20 07:30:00,31
2019-08-20 07:31:00,3
2019-08-20 07:32:00,7
2019-08-20 07:33:00,19
2019-08-20 07:36:00,10
2019-08-20 07:38:00,27
2019-08-20 07:39:00,4
2019-08-20 07:40:00,31
2019-08-20 07:41:00,3
2019-08-20 07:42:00,7
2019-08-20 07:43:00,19
2019-08-20 07:46:00,10
2019-08-20 07:48:00,31
2019-08-20 07:49:00,3
2019-08-20 07:50:00,32
2019-08-20 07:51:00,3
2019-08-20 07:52:00,8
2019-08-20 07:53:00,19
2019-08-20 07:56:00,10
2019-08-20 07:58:00,29
2019-08-20 07:59:00,3
2019-08-20 08:00:00,33
2019-08-20 08:01:00,3
2019-08-20 08:03:00,25
2019-08-20 08:06:00,10
2019-08-20 08:08:00,27
2019-08-20 08:09:00,3
2019-08-20 08:10:00,33
2019-08-20 08:11:00,3
2019-08-20 08:13:00,27
2019-08-20 08:16:00,10
2019-08-20 08:18:00,29
2019-08-20 08:19:00,3
2019-08-20 08:20:00,31
2019-08-20 08:21:00,3
2019-08-20 08:23:00,25
2019-08-20 08:26:00,10
2019-08-20 08:28:00,29
2019-08-20 08:29:00,3
2019-08-20 08:30:00,31
2019-08-20 08:31:00,3
2019-08-20 08:33:00,26
2019-08-20 08:36:00,10
2019-08-20 08:38:00,27
2019-08-20 08:39:00,3
2019-08-20 08:40:00,31
2019-08-20 08:41:00,3
2019-08-20 08:43:00,25
2019-08-20 08:46:00,12
2019-08-20 08:48:00,27
2019-08-20 08:49:00,3
2019-08-20 08:50:00,33
2019-08-20 08:51:00,3
2019-08-20 08:53:00,25
2019-08-20 08:56:00,12
2019-08-20 08:58:00,27
2019-08-20 08:59:00,3
2019-08-20 09:00:00,31
2019-08-20 09:01:00,3
2019-08-20 09:03:00,26
2019-08-20 09:06:00,12
2019-08-20 09:07:00,1
2019-08-20 09:08:00,29
2019-08-20 09:09:00,3
2019-08-20 09:10:00,31
2019-08-20 09:11:00,3
2019-08-20 09:13:00,25
2019-08-20 09:16:00,10
2019-08-20 09:18:00,26
2019-08-20 09:19:00,4
2019-08-20 09:20:00,31
2019-08-20 09:21:00,3
2019-08-20 09:23:00,25
2019-08-20 09:26:00,12
2019-08-20 09:28:00,28
2019-08-20 09:29:00,4
2019-08-20 09:30:00,33
2019-08-20 09:31:00,1
2019-08-20 09:32:00,2
2019-08-20 09:33:00,26
2019-08-20 09:36:00,12
2019-08-20 09:38:00,25
2019-08-20 09:39:00,5
2019-08-20 09:40:00,31
2019-08-20 09:41:00,1
2019-08-20 09:42:00,2
2019-08-20 09:43:00,25
2019-08-20 09:46:00,10
2019-08-20 09:48:00,26
2019-08-20 09:49:00,4
2019-08-20 09:50:00,31
2019-08-20 09:51:00,1
2019-08-20 09:52:00,2
2019-08-20 09:53:00,25
2019-08-20 09:56:00,10
2019-08-20 09:58:00,26
2019-08-20 09:59:00,4
2019-08-20 10:00:00,31
2019-08-20 10:01:00,1
2019-08-20 10:02:00,2
2019-08-20 10:03:00,25
2019-08-20 10:06:00,10
2019-08-20 10:08:00,26
2019-08-20 10:09:00,4
2019-08-20 10:10:00,31
2019-08-20 10:11:00,1
2019-08-20 10:12:00,2
2019-08-20 10:13:00,26
2019-08-20 10:16:00,10
2019-08-20 10:18:00,28
2019-08-20 10:19:00,4
2019-08-20 10:20:00,31
2019-08-20 10:21:00,1
2019-08-20 10:22:00,2
2019-08-20 10:23:00,25
2019-08-20 10:26:00,12
2019-08-20 10:28:00,20
2019-08-20 10:29:00,10
2019-08-20 10:30:00,31
2019-08-20 10:31:00,1
2019-08-20 10:32:00,2
2019-08-20 10:33:00,25
2019-08-20 10:36:00,10
2019-08-20 10:38:00,13
2019-08-20 10:39:00,17
2019-08-20 10:40:00,32
2019-08-20 10:41:00,1
2019-08-20 10:42:00,2
2019-08-20 10:43:00,25
2019-08-20 10:46:00,10
2019-08-20 10:48:00,14
2019-08-20 10:49:00,16
2019-08-20 10:50:00,31
2019-08-20 10:51:00,1
2019-08-20 10:52:00,2
2019-08-20 10:53:00,25
2019-08-20 10:56:00,10
2019-08-20 10:58:00,12
2019-08-20 10:59:00,18
2019-08-20 11:00:00,31
2019-08-20 11:01:00,1
2019-08-20 11:02:00,2
2019-08-20 11:03:00,25
2019-08-20 11:06:00,10
2019-08-20 11:08:00,15
2019-08-20 11:09:00,17
2019-08-20 11:10:00,31
2019-08-20 11:11:00,1
2019-08-20 11:12:00,2
2019-08-20 11:13:00,25
2019-08-20 11:16:00,10
2019-08-20 11:18:00,13
2019-08-20 11:19:00,19
2019-08-20 11:20:00,31
2019-08-20 11:21:00,1
2019-08-20 11:22:00,2
2019-08-20 11:23:00,26
2019-08-20 11:26:00,10
2019-08-20 11:28:00,13
2019-08-20 11:29:00,17
2019-08-20 11:30:00,31
2019-08-20 11:31:00,1
2019-08-20 11:32:00,2
2019-08-20 11:33:00,26
2019-08-20 11:36:00,10
2019-08-20 11:38:00,13
2019-08-20 11:39:00,19
2019-08-20 11:40:00,31
2019-08-20 11:41:00,1
2019-08-20 11:42:00,2
2019-08-20 11:43:00,26
2019-08-20 11:46:00,10
2019-08-20 11:48:00,13
2019-08-20 11:49:00,17
2019-08-20 11:50:00,31
2019-08-20 11:51:00,1
2019-08-20 11:52:00,2
2019-08-20 11:53:00,25
2019-08-20 11:56:00,10
2019-08-20 11:58:00,13
2019-08-20 11:59:00,21
2019-08-20 12:00:00,31
2019-08-20 12:01:00,1
2019-08-20 12:02:00,2
2019-08-20 12:03:00,29
2019-08-20 12:06:00,10
2019-08-20 12:08:00,13
2019-08-20 12:09:00,17
2019-08-20 12:10:00,31
2019-08-20 12:11:00,1
2019-08-20 12:12:00,2
2019-08-20 12:13:00,26
2019-08-20 12:16:00,10
2019-08-20 12:18:00,14
2019-08-20 12:19:00,18
2019-08-20 12:20:00,31
2019-08-20 12:21:00,1
2019-08-20 12:22:00,2
2019-08-20 12:23:00,27
2019-08-20 12:26:00,10
2019-08-20 12:28:00,10
2019-08-20 12:29:00,22
2019-08-20 12:30:00,31
2019-08-20 12:31:00,1
2019-08-20 12:32:00,2
2019-08-20 12:33:00,25
2019-08-20 12:36:00,10
2019-08-20 12:38:00,10
2019-08-20 12:39:00,20
2019-08-20 12:40:00,31
2019-08-20 12:41:00,1
2019-08-20 12:42:00,2
2019-08-20 12:43:00,25
2019-08-20 12:46:00,10
2019-08-20 12:48:00,10
2019-08-20 12:49:00,20
2019-08-20 12:50:00,34
2019-08-20 12:51:00,1
2019-08-20 12:52:00,2
2019-08-20 12:53:00,27
2019-08-20 12:56:00,10
2019-08-20 12:58:00,9
2019-08-20 12:59:00,21
2019-08-20 13:00:00,33
2019-08-20 13:01:00,1
2019-08-20 13:02:00,2
2019-08-20 13:03:00,25
2019-08-20 13:06:00,10
2019-08-20 13:08:00,10
2019-08-20 13:09:00,20
2019-08-20 13:10:00,31
2019-08-20 13:11:00,1
2019-08-20 13:12:00,2
2019-08-20 13:13:00,25
2019-08-20 13:16:00,14
2019-08-20 13:18:00,9
2019-08-20 13:19:00,23
2019-08-20 13:20:00,31
2019-08-20 13:21:00,1
2019-08-20 13:22:00,2
2019-08-20 13:23:00,25
2019-08-20 13:26:00,10
2019-08-20 13:28:00,10
2019-08-20 13:29:00,20
2019-08-20 13:30:00,31
2019-08-20 13:31:00,1
2019-08-20 13:32:00,2
2019-08-20 13:33:00,27
2019-08-20 13:36:00,10
2019-08-20 13:38:00,9
2019-08-20 13:39:00,23
2019-08-20 13:40:00,31
2019-08-20 13:41:00,1
2019-08-20 13:42:00,2
2019-08-20 13:43:00,28
2019-08-20 13:46:00,12
2019-08-20 13:48:00,10
2019-08-20 13:49:00,20
2019-08-20 13:50:00,31
2019-08-20 13:51:00,1
2019-08-20 13:52:00,2
2019-08-20 13:53:00,25
2019-08-20 13:56:00,10
2019-08-20 13:58:00,10
2019-08-20 13:59:00,22
2019-08-20 14:00:00,31
2019-08-20 14:01:00,1
2019-08-20 14:02:00,2
2019-08-20 14:03:00,25
2019-08-20 14:06:00,10
2019-08-20 14:08:00,10
2019-08-20 14:09:00,20
2019-08-20 14:10:00,34
2019-08-20 14:12:00,3
2019-08-20 14:13:00,25
2019-08-20 14:16:00,10
2019-08-20 14:18:00,10
2019-08-20 14:19:00,22
2019-08-20 14:20:00,31
2019-08-20 14:22:00,3
2019-08-20 14:23:00,29
2019-08-20 14:26:00,10
2019-08-20 14:28:00,10
2019-08-20 14:29:00,20
2019-08-20 14:30:00,32
2019-08-20 14:32:00,3
2019-08-20 14:33:00,25
2019-08-20 14:36:00,10
2019-08-20 14:38:00,7
2019-08-20 14:39:00,23
2019-08-20 14:40:00,33
2019-08-20 14:42:00,3
2019-08-20 14:43:00,26
2019-08-20 14:46:00,10
2019-08-20 14:48:00,5
2019-08-20 14:49:00,25
2019-08-20 14:50:00,31
2019-08-20 14:52:00,3
2019-08-20 14:53:00,25
2019-08-20 14:56:00,10
2019-08-20 14:58:00,8
2019-08-20 14:59:00,24
