10,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-08-20 04:38:00,1
2019-08-20 04:42:00,1
2019-08-20 04:44:00,1
2019-08-20 05:14:00,1
2019-08-20 09:03:00,1
2019-08-20 10:23:00,1
2019-08-20 11:27:00,1
2019-08-20 19:11:00,1
2019-08-20 23:17:00,1
2019-08-20 23:38:00,1
