1,"SELECT     Genre.Name, MediaType.Name  FROM chinook.TRACK INNER JOIN Genre.Name  on chinook.Track.GenreId=chinook.Genre.GenreId INNER JOIN MediaType.Name on chinook.Track.MediaTypeId=chinook.MediaType.MediaTypeId"
2019-04-24 01:50:00,1
