7172,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-04-24 13:25:00,14
2019-04-24 13:26:00,21
2019-04-24 13:27:00,29
2019-04-24 13:28:00,21
2019-04-24 13:29:00,21
2019-04-24 13:30:00,25
2019-04-24 13:31:00,18
2019-04-24 13:32:00,15
2019-04-24 13:33:00,17
2019-04-24 13:34:00,24
2019-04-24 13:35:00,36
2019-04-24 13:36:00,34
2019-04-24 13:37:00,22
2019-04-24 13:38:00,18
2019-04-24 13:39:00,13
2019-04-24 13:40:00,23
2019-04-24 13:41:00,20
2019-04-24 13:42:00,25
2019-04-24 13:43:00,27
2019-04-24 13:44:00,28
2019-04-24 13:45:00,28
2019-04-24 13:46:00,36
2019-04-24 13:47:00,24
2019-04-24 13:48:00,20
2019-04-24 13:49:00,17
2019-04-24 13:50:00,16
2019-04-24 13:51:00,14
2019-04-24 13:52:00,14
2019-04-24 13:53:00,16
2019-04-24 13:54:00,17
2019-04-24 13:55:00,22
2019-04-24 13:56:00,26
2019-04-24 13:57:00,45
2019-04-24 13:58:00,44
2019-04-24 13:59:00,21
2019-04-24 14:00:00,22
2019-04-24 14:01:00,19
2019-04-24 14:02:00,17
2019-04-24 14:03:00,19
2019-04-24 14:04:00,16
2019-04-24 14:05:00,32
2019-04-24 14:06:00,23
2019-04-24 14:07:00,20
2019-04-24 14:08:00,19
2019-04-24 14:09:00,24
2019-04-24 14:10:00,19
2019-04-24 14:11:00,21
2019-04-24 14:12:00,32
2019-04-24 14:13:00,24
2019-04-24 14:14:00,21
2019-04-24 14:15:00,25
2019-04-24 14:16:00,28
2019-04-24 14:17:00,21
2019-04-24 14:18:00,20
2019-04-24 14:19:00,21
2019-04-24 14:20:00,41
2019-04-24 14:21:00,47
2019-04-24 14:22:00,44
2019-04-24 14:23:00,29
2019-04-24 14:24:00,22
2019-04-24 14:25:00,21
2019-04-24 14:26:00,21
2019-04-24 14:27:00,22
2019-04-24 14:28:00,19
2019-04-24 14:29:00,45
2019-04-24 14:30:00,38
2019-04-24 14:31:00,18
2019-04-24 14:37:00,1
2019-04-24 14:38:00,23
2019-04-24 14:39:00,24
2019-04-24 14:40:00,34
2019-04-24 14:41:00,39
2019-04-24 14:42:00,34
2019-04-24 14:43:00,20
2019-04-24 14:44:00,16
2019-04-24 14:45:00,25
2019-04-24 14:46:00,17
2019-04-24 14:47:00,24
2019-04-24 14:48:00,18
2019-04-24 14:49:00,22
2019-04-24 14:50:00,33
2019-04-24 14:51:00,29
2019-04-24 14:52:00,26
2019-04-24 14:53:00,27
2019-04-24 14:54:00,21
2019-04-24 14:55:00,29
2019-04-24 14:56:00,20
2019-04-24 14:57:00,19
2019-04-24 14:58:00,22
2019-04-24 14:59:00,28
2019-04-24 15:00:00,33
2019-04-24 15:01:00,26
2019-04-24 15:02:00,23
2019-04-24 15:03:00,38
2019-04-24 15:04:00,24
2019-04-24 15:05:00,37
2019-04-24 15:06:00,29
2019-04-24 15:07:00,36
2019-04-24 15:08:00,41
2019-04-24 15:09:00,31
2019-04-24 15:10:00,48
2019-04-24 15:11:00,64
2019-04-24 15:12:00,61
2019-04-24 15:13:00,55
2019-04-24 15:14:00,51
2019-04-24 15:15:00,26
2019-04-24 15:16:00,40
2019-04-24 15:17:00,33
2019-04-24 15:18:00,39
2019-04-24 15:19:00,20
2019-04-24 15:20:00,26
2019-04-24 15:21:00,15
2019-04-24 15:22:00,28
2019-04-24 15:23:00,23
2019-04-24 15:24:00,25
2019-04-24 15:25:00,22
2019-04-24 15:26:00,27
2019-04-24 15:27:00,28
2019-04-24 15:28:00,30
2019-04-24 15:29:00,30
2019-04-24 15:30:00,47
2019-04-24 15:31:00,33
2019-04-24 15:32:00,57
2019-04-24 15:33:00,57
2019-04-24 15:34:00,91
2019-04-24 15:35:00,50
2019-04-24 15:36:00,25
2019-04-24 15:37:00,26
2019-04-24 15:38:00,29
2019-04-24 15:39:00,25
2019-04-24 15:40:00,22
2019-04-24 15:41:00,34
2019-04-24 15:42:00,25
2019-04-24 15:43:00,28
2019-04-24 15:44:00,29
2019-04-24 15:45:00,29
2019-04-24 15:46:00,35
2019-04-24 15:47:00,29
2019-04-24 15:48:00,29
2019-04-24 15:49:00,32
2019-04-24 15:50:00,30
2019-04-24 15:51:00,20
2019-04-24 17:51:00,133
2019-04-24 17:52:00,276
2019-04-24 17:53:00,298
2019-04-24 18:04:00,189
2019-04-24 18:05:00,352
2019-04-24 18:06:00,254
2019-04-24 18:07:00,394
2019-04-24 18:08:00,358
2019-04-24 18:09:00,267
2019-04-24 18:10:00,384
2019-04-24 18:11:00,39
2019-04-24 18:15:00,261
2019-04-24 19:16:00,2
2019-04-24 19:17:00,2
