13,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-04-24 13:57:00,1
2019-04-24 14:06:00,1
2019-04-24 14:13:00,1
2019-04-24 14:24:00,1
2019-04-24 14:30:00,1
2019-04-24 14:34:00,1
2019-04-24 14:39:00,1
2019-04-24 14:41:00,1
2019-04-24 14:45:00,1
2019-04-24 14:48:00,1
2019-04-24 15:00:00,1
2019-04-24 15:06:00,1
2019-04-24 15:14:00,1
