1,"select top # RunId from data order by ID asc    -- select UserID from Runs where RunID = # -#  --- select * from Users where UserID =#  select r.*,d.x,d.y from data as d   join runs r on r.RunID = d.RunID"
2019-04-24 13:01:00,1
