12,"SELECT COUNT(Name) as count, SUBSTRING(Name,#,#) AS initial FROM chinook.Artist GROUP BY SUBSTRING(Name,#,#)"
2019-04-24 17:42:00,4
2019-04-24 17:43:00,6
2019-04-24 17:44:00,1
2019-04-24 19:49:00,1
