39,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-04-24 17:17:00,1
2019-04-24 17:19:00,1
2019-04-24 17:38:00,1
2019-04-24 17:40:00,1
2019-04-24 17:43:00,1
2019-04-24 17:45:00,1
2019-04-24 18:00:00,1
2019-04-24 18:02:00,1
2019-04-24 18:09:00,2
2019-04-24 18:20:00,1
2019-04-24 18:22:00,1
2019-04-24 18:34:00,1
2019-04-24 18:39:00,2
2019-04-24 18:49:00,1
2019-04-24 18:50:00,1
2019-04-24 18:52:00,1
2019-04-24 18:55:00,1
2019-04-24 18:56:00,1
2019-04-24 19:04:00,1
2019-04-24 19:05:00,1
2019-04-24 19:15:00,1
2019-04-24 19:16:00,1
2019-04-24 19:31:00,1
2019-04-24 19:46:00,1
2019-04-24 19:50:00,1
2019-04-24 20:00:00,1
2019-04-24 20:09:00,1
2019-04-24 20:10:00,1
2019-04-24 20:16:00,2
2019-04-24 20:26:00,1
2019-04-24 20:28:00,1
2019-04-24 20:38:00,1
2019-04-24 20:40:00,1
2019-04-24 20:47:00,1
2019-04-24 20:48:00,1
2019-04-24 20:50:00,1
